,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
10893,2023-04-06,90.0,90.0,92.5,87.5,91.5,277584000,CUAN.JK,0.0,69.73499994277954,68.34029994392395,0,,,,False,False,,,,None
10894,2023-04-10,87.0,87.0,92.5,86.5,90.5,184360000,CUAN.JK,-0.033333333333333326,72.71499996185302,71.26069996261596,0,,-0.0,1.0,False,False,,,,None
10895,2023-04-11,94.5,94.5,95.0,87.0,87.0,738211000,CUAN.JK,0.0862068965517242,75.72999992370606,74.21539992523194,0,,0.0,1.0,False,False,,,,None
10896,2023-04-12,92.5,92.5,96.0,91.5,94.5,329596000,CUAN.JK,-0.021164021164021163,78.225,76.6605,0,,-0.0,1.0,False,False,,,,None
10897,2023-04-13,90.0,90.0,93.5,88.5,92.5,159841000,CUAN.JK,-0.027027027027026973,80.075,78.4735,0,,-0.0,1.0,False,False,,,,None
10898,2023-04-14,89.0,89.0,92.5,89.0,92.5,122071000,CUAN.JK,-0.011111111111111072,81.225,79.6005,0,,-0.0,1.0,False,False,,,,None
10899,2023-04-17,90.0,90.0,91.0,83.0,89.0,305175000,CUAN.JK,0.011235955056179803,81.6,79.96799999999999,0,,0.0,1.0,False,False,,,,None
10900,2023-04-18,95.0,95.0,95.0,87.5,90.0,215273000,CUAN.JK,0.05555555555555558,82.5,80.85,0,,0.0,1.0,False,False,,,,None
10901,2023-04-26,103.0,103.0,106.5,94.0,95.0,664295000,CUAN.JK,0.08421052631578951,84.05,82.369,0,,0.0,1.0,False,False,,,,None
10902,2023-04-27,101.5,101.5,106.5,100.0,103.0,174866000,CUAN.JK,-0.014563106796116498,85.775,84.0595,0,,-0.0,1.0,False,False,,,,None
10903,2023-04-28,100.0,100.0,103.5,97.5,103.5,160212000,CUAN.JK,-0.014778325123152691,86.975,85.23549999999999,0,,-0.0,1.0,False,False,,,,None
10904,2023-05-02,99.0,99.0,104.5,99.0,101.0,135308000,CUAN.JK,-0.010000000000000009,88.375,86.6075,0,,-0.0,1.0,False,False,,,,None
10905,2023-05-03,97.0,97.0,100.0,97.0,99.5,60832000,CUAN.JK,-0.02020202020202022,89.675,87.8815,0,,-0.0,1.0,False,False,,,,None
10906,2023-05-04,92.0,92.0,100.0,90.5,97.0,218245000,CUAN.JK,-0.05154639175257736,90.5,88.69,0,,-0.0,1.0,False,False,,,,None
10907,2023-05-05,90.0,90.0,93.0,86.0,92.0,301876000,CUAN.JK,-0.021739130434782594,91.325,89.4985,0,,-0.0,1.0,False,False,,,,None
10908,2023-05-08,88.0,88.0,93.5,84.5,90.0,136919000,CUAN.JK,-0.022222222222222254,92.025,90.1845,1,Buy,-0.0,1.0,True,False,-0.02840909090909094,2023-05-09,85.5,Loss
10909,2023-05-09,85.5,85.5,88.0,84.0,88.0,51353000,CUAN.JK,-0.02840909090909094,92.225,90.3805,0,Stop Loss,-0.02840909090909094,0.9715909090909091,False,True,,,,None
10910,2023-05-10,80.5,80.5,85.5,80.5,81.5,116370000,CUAN.JK,-0.05847953216374269,92.2,90.356,0,Stop Loss,-0.0,0.9715909090909091,False,False,,,,None
10911,2023-05-11,81.0,81.0,85.5,80.0,80.0,113876000,CUAN.JK,0.006211180124223503,91.775,89.93950000000001,0,Stop Loss,0.0,0.9715909090909091,False,False,,,,None
10912,2023-05-12,85.5,85.5,88.0,80.0,82.5,143480000,CUAN.JK,0.05555555555555558,91.55,89.719,0,Stop Loss,0.0,0.9715909090909091,False,False,,,,None
10913,2023-05-15,82.5,82.5,87.0,82.0,86.5,79891000,CUAN.JK,-0.03508771929824561,91.175,89.3515,0,Stop Loss,-0.0,0.9715909090909091,False,False,,,,None
10914,2023-05-16,92.0,92.0,98.5,82.5,82.5,549210000,CUAN.JK,0.11515151515151523,91.425,89.59649999999999,0,Reset,0.0,0.9715909090909091,False,False,,,,None
10915,2023-05-17,87.5,87.5,93.5,87.0,92.0,178307000,CUAN.JK,-0.048913043478260865,91.075,89.2535,1,Buy,-0.0,0.9715909090909091,True,False,0.0,2023-05-31,87.5,Equal
10916,2023-05-19,87.0,87.0,89.5,86.0,87.0,71731000,CUAN.JK,-0.005714285714285672,90.8,88.984,1,Buy,-0.005714285714285672,0.966038961038961,False,False,,,,None
10917,2023-05-22,88.5,88.5,89.5,87.0,87.5,41094000,CUAN.JK,0.01724137931034475,90.725,88.9105,1,Buy,0.01724137931034475,0.9826948051948051,False,False,,,,None
10918,2023-05-23,86.5,86.5,89.0,86.5,88.5,48288000,CUAN.JK,-0.02259887005649719,90.6,88.788,1,Buy,-0.02259887005649719,0.9604870129870129,False,False,,,,None
10919,2023-05-24,87.0,87.0,89.0,86.5,86.5,38002000,CUAN.JK,0.005780346820809301,90.45,88.641,1,Buy,0.005780346820809301,0.966038961038961,False,False,,,,None
10920,2023-05-25,88.0,88.0,90.5,87.0,87.5,86636000,CUAN.JK,0.011494252873563315,90.1,88.29799999999999,1,Buy,0.011494252873563315,0.9771428571428572,False,False,,,,None
10921,2023-05-26,87.5,87.5,88.5,86.5,88.0,33297000,CUAN.JK,-0.005681818181818232,89.325,87.5385,1,Buy,-0.005681818181818232,0.9715909090909091,False,False,,,,None
10922,2023-05-29,87.5,87.5,88.5,86.5,87.5,33447000,CUAN.JK,0.0,88.625,86.85249999999999,1,Buy,0.0,0.9715909090909091,False,False,,,,None
10923,2023-05-30,88.0,88.0,91.0,86.5,88.0,61113000,CUAN.JK,0.005714285714285783,88.025,86.2645,1,Buy,0.005714285714285783,0.9771428571428572,False,False,,,,None
10924,2023-05-31,87.5,87.5,89.5,87.5,88.5,42036000,CUAN.JK,-0.005681818181818232,87.45,85.70100000000001,0,Sell,-0.005681818181818232,0.9715909090909091,False,True,,,,None
10925,2023-06-05,88.5,88.5,89.5,87.5,88.0,29389000,CUAN.JK,0.011428571428571344,87.025,85.28450000000001,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10926,2023-06-06,89.5,89.5,91.5,88.5,89.0,33783000,CUAN.JK,0.011299435028248483,86.9,85.162,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10927,2023-06-07,92.5,92.5,93.0,88.5,90.0,134344000,CUAN.JK,0.033519553072625774,87.025,85.28450000000001,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10928,2023-06-08,91.5,91.5,95.5,91.5,94.0,145215000,CUAN.JK,-0.010810810810810811,87.2,85.456,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10929,2023-06-09,89.0,89.0,92.5,88.5,92.0,49284000,CUAN.JK,-0.02732240437158473,87.375,85.6275,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10930,2023-06-12,88.5,88.5,91.5,88.0,89.0,34325000,CUAN.JK,-0.005617977528089901,87.775,86.01950000000001,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10931,2023-06-13,90.0,90.0,91.5,88.5,89.5,26782000,CUAN.JK,0.016949152542372836,88.225,86.4605,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10932,2023-06-14,90.0,90.0,92.0,89.5,90.5,26533000,CUAN.JK,0.0,88.45,86.681,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10933,2023-06-15,91.0,91.0,92.0,89.5,90.5,41920000,CUAN.JK,0.011111111111111072,88.875,87.0975,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10934,2023-06-16,99.5,99.5,103.0,90.5,91.0,480607000,CUAN.JK,0.0934065934065933,89.25,87.465,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10935,2023-06-19,94.5,94.5,102.0,93.5,99.5,144123000,CUAN.JK,-0.05025125628140703,89.6,87.80799999999999,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10936,2023-06-20,92.0,92.0,96.5,91.0,94.5,54432000,CUAN.JK,-0.02645502645502651,89.85,88.053,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10937,2023-06-21,90.0,90.0,92.0,88.5,92.0,49302000,CUAN.JK,-0.021739130434782594,89.925,88.1265,0,Sell,-0.0,0.9715909090909091,False,False,,,,None
10938,2023-06-22,90.5,90.5,93.5,89.5,90.5,30968000,CUAN.JK,0.005555555555555536,90.125,88.3225,0,Sell,0.0,0.9715909090909091,False,False,,,,None
10939,2023-06-23,87.0,87.0,93.5,86.0,90.5,88285000,CUAN.JK,-0.03867403314917128,90.125,88.3225,1,Buy,-0.0,0.9715909090909091,True,False,-0.07817398119122254,2023-06-26,80.0,Loss
10940,2023-06-26,80.0,80.0,87.0,74.0,86.5,370343000,CUAN.JK,-0.08045977011494254,89.725,87.9305,0,Stop Loss,-0.08045977011494254,0.8934169278996865,False,True,,,,None
10941,2023-06-27,84.5,84.5,86.0,80.0,80.0,80190000,CUAN.JK,0.05624999999999991,89.575,87.7835,0,Stop Loss,0.0,0.8934169278996865,False,False,,,,None
10942,2023-07-03,84.5,84.5,86.5,83.0,85.5,33359000,CUAN.JK,0.0,89.425,87.6365,0,Stop Loss,0.0,0.8934169278996865,False,False,,,,None
10943,2023-07-04,85.5,85.5,86.5,83.5,84.5,37674000,CUAN.JK,0.01183431952662728,89.3,87.514,0,Stop Loss,0.0,0.8934169278996865,False,False,,,,None
10944,2023-07-05,86.0,86.0,89.5,85.5,85.5,31390000,CUAN.JK,0.005847953216374213,89.225,87.44049999999999,0,Stop Loss,0.0,0.8934169278996865,False,False,,,,None
10945,2023-07-06,87.0,87.0,88.0,83.5,86.0,25230000,CUAN.JK,0.011627906976744207,89.15,87.367,0,Stop Loss,0.0,0.8934169278996865,False,False,,,,None
10946,2023-07-07,90.0,90.0,90.5,85.0,87.0,53196000,CUAN.JK,0.034482758620689724,89.175,87.3915,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10947,2023-07-10,95.0,95.0,95.5,90.0,91.0,81927000,CUAN.JK,0.05555555555555558,89.3,87.514,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10948,2023-07-11,96.0,96.0,98.0,91.5,95.5,60329000,CUAN.JK,0.010526315789473717,89.525,87.7345,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10949,2023-07-12,96.0,96.0,96.5,93.0,96.5,31832000,CUAN.JK,0.0,89.875,88.0775,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10950,2023-07-13,97.0,97.0,97.0,92.5,95.5,54110000,CUAN.JK,0.01041666666666674,90.3,88.494,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10951,2023-07-14,103.0,103.0,105.0,96.5,98.0,167265000,CUAN.JK,0.061855670103092786,90.95,89.131,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10952,2023-07-17,115.5,115.5,122.0,103.0,103.0,313189000,CUAN.JK,0.12135922330097082,92.225,90.3805,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10953,2023-07-18,138.5,138.5,140.0,114.0,115.5,433864000,CUAN.JK,0.19913419913419905,94.6,92.708,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10954,2023-07-20,141.0,141.0,154.0,126.5,139.5,445391000,CUAN.JK,0.018050541516245522,96.675,94.7415,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10955,2023-07-21,142.5,142.5,151.0,138.5,141.0,157301000,CUAN.JK,0.010638297872340496,99.075,97.0935,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10956,2023-07-24,144.5,144.5,150.0,129.5,142.5,196886000,CUAN.JK,0.01403508771929829,101.7,99.666,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10957,2023-07-25,144.5,144.5,149.0,139.5,144.5,75446000,CUAN.JK,0.0,104.425,102.3365,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10958,2023-07-26,147.0,147.0,148.0,139.5,145.0,73479000,CUAN.JK,0.01730103806228378,107.25,105.105,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10959,2023-07-27,156.0,156.0,160.0,142.0,147.5,223931000,CUAN.JK,0.061224489795918435,110.7,108.486,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10960,2023-07-28,175.0,175.0,178.0,154.0,158.0,219823000,CUAN.JK,0.1217948717948718,115.45,113.141,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10961,2023-07-31,174.0,174.0,181.0,166.0,180.0,131163000,CUAN.JK,-0.005714285714285672,119.925,117.5265,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10962,2023-08-01,168.5,168.5,181.0,166.0,174.0,143230000,CUAN.JK,-0.031609195402298895,124.125,121.6425,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10963,2023-08-02,168.5,168.5,170.5,161.5,169.0,42226000,CUAN.JK,0.0,128.275,125.7095,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10964,2023-08-03,168.5,168.5,171.0,165.5,168.5,30324000,CUAN.JK,0.0,132.4,129.752,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10965,2023-08-04,175.5,175.5,176.0,168.0,169.0,70043000,CUAN.JK,0.041543026706231556,136.825,134.08849999999998,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10966,2023-08-07,181.5,181.5,187.0,173.5,176.5,103907000,CUAN.JK,0.03418803418803429,141.4,138.572,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10967,2023-08-08,190.0,190.0,194.0,181.5,182.0,142955000,CUAN.JK,0.04683195592286493,146.15,143.227,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10968,2023-08-09,191.0,191.0,192.5,186.5,190.0,54678000,CUAN.JK,0.0052631578947368585,150.9,147.882,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10969,2023-08-10,181.5,181.5,191.5,176.5,191.0,87536000,CUAN.JK,-0.04973821989528793,155.175,152.07150000000001,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10970,2023-08-11,199.5,199.5,202.0,181.5,181.5,196902000,CUAN.JK,0.09917355371900816,160.3,157.094,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10971,2023-08-14,249.0,249.0,249.0,199.5,199.5,375829000,CUAN.JK,0.24812030075187974,167.6,164.248,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10972,2023-08-15,249.0,249.0,249.0,249.0,249.0,0,CUAN.JK,0.0,174.275,170.7895,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10973,2023-08-16,257.0,257.0,269.0,230.0,269.0,395064000,CUAN.JK,0.032128514056224855,180.2,176.59599999999998,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10974,2023-08-18,257.0,257.0,257.0,257.0,257.0,0,CUAN.JK,0.0,186.0,182.28,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10975,2023-08-21,257.0,257.0,257.0,257.0,257.0,0,CUAN.JK,0.0,191.725,187.8905,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10976,2023-08-22,257.0,257.0,257.0,257.0,257.0,0,CUAN.JK,0.0,197.35,193.403,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10977,2023-08-23,257.0,257.0,257.0,257.0,257.0,0,CUAN.JK,0.0,202.975,198.91549999999998,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10978,2023-08-24,244.0,244.0,257.0,234.0,250.0,212039000,CUAN.JK,-0.05058365758754868,207.825,203.6685,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10979,2023-08-25,238.0,238.0,253.0,220.0,244.0,369026000,CUAN.JK,-0.024590163934426257,211.925,207.6865,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10980,2023-08-28,240.0,240.0,245.0,227.0,237.0,158472000,CUAN.JK,0.008403361344537785,215.175,210.8715,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10981,2023-08-29,232.0,232.0,246.0,232.0,245.0,108282000,CUAN.JK,-0.033333333333333326,218.075,213.71349999999998,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10982,2023-08-30,236.0,236.0,246.0,227.0,232.0,96446000,CUAN.JK,0.01724137931034475,221.45,217.021,0,Reset,0.0,0.8934169278996865,False,False,,,,None
10983,2023-08-31,227.0,227.0,249.0,227.0,237.0,326426000,CUAN.JK,-0.03813559322033899,224.375,219.8875,0,Reset,-0.0,0.8934169278996865,False,False,,,,None
10984,2023-09-01,222.0,222.0,238.0,216.0,230.0,225657000,CUAN.JK,-0.022026431718061623,227.05,222.50900000000001,1,Buy,-0.0,0.8934169278996865,True,False,-0.06841480979412018,2023-09-04,205.0,Loss
10985,2023-09-04,205.0,205.0,225.0,201.0,222.0,127728000,CUAN.JK,-0.07657657657657657,228.525,223.9545,0,Stop Loss,-0.07657657657657657,0.8250021181055663,False,True,,,,None
10986,2023-09-05,225.0,225.0,225.0,201.0,205.0,129663000,CUAN.JK,0.09756097560975618,230.7,226.08599999999998,0,Stop Loss,0.0,0.8250021181055663,False,False,,,,None
10987,2023-09-06,247.0,247.0,247.0,228.0,230.0,151391000,CUAN.JK,0.09777777777777774,233.55,228.87900000000002,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10988,2023-09-07,240.0,240.0,265.0,237.0,259.0,213979000,CUAN.JK,-0.028340080971659964,236.0,231.28,0,Reset,-0.0,0.8250021181055663,False,False,,,,None
10989,2023-09-08,240.0,240.0,247.0,238.0,241.0,45123000,CUAN.JK,0.0,238.925,234.1465,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10990,2023-09-11,241.0,241.0,244.0,233.0,241.0,38343000,CUAN.JK,0.004166666666666652,241.0,236.18,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10991,2023-09-12,241.0,241.0,246.0,230.0,241.0,75894000,CUAN.JK,0.0,240.6,235.78799999999998,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10992,2023-09-13,261.0,261.0,262.0,241.0,242.0,212554000,CUAN.JK,0.08298755186721984,241.2,236.37599999999998,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10993,2023-09-14,287.0,287.0,287.0,252.0,264.0,191969000,CUAN.JK,0.09961685823754785,242.7,237.84599999999998,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10994,2023-09-15,315.0,315.0,315.0,291.0,297.0,249924000,CUAN.JK,0.09756097560975618,245.6,240.688,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10995,2023-09-18,318.0,318.0,346.0,290.0,321.0,291182000,CUAN.JK,0.00952380952380949,248.65,243.677,0,Reset,0.0,0.8250021181055663,False,False,,,,None
10996,2023-09-19,295.0,295.0,327.0,290.0,315.0,266345000,CUAN.JK,-0.07232704402515722,250.55,245.53900000000002,0,Reset,-0.0,0.8250021181055663,False,False,,,,None
