,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
1378,2022-01-28,44850.0,44850.0,44850.0,43050.0,43050.0,7600,DCII.JK,0.04789719626168232,44615.0,43722.7,0,,,,False,False,,,,None
1379,2022-01-31,43850.0,43850.0,44850.0,43850.0,44850.0,1000,DCII.JK,-0.022296544035674493,44432.5,43543.85,0,,-0.0,1.0,False,False,,,,None
1380,2022-02-02,43625.0,43625.0,43625.0,43600.0,43600.0,1300,DCII.JK,-0.0051311288483466555,44116.25,43233.924999999996,0,,-0.0,1.0,False,False,,,,None
1381,2022-02-03,43600.0,43600.0,43700.0,43600.0,43625.0,600,DCII.JK,-0.0005730659025787732,43846.25,42969.325,0,,-0.0,1.0,False,False,,,,None
1382,2022-02-04,43600.0,43600.0,43600.0,43600.0,43600.0,100,DCII.JK,0.0,43592.5,42720.65,0,,0.0,1.0,False,False,,,,None
1383,2022-02-07,43200.0,43200.0,43600.0,43200.0,43600.0,1400,DCII.JK,-0.00917431192660545,43426.25,42557.725,0,,-0.0,1.0,False,False,,,,None
1384,2022-02-08,43200.0,43200.0,43200.0,43200.0,43200.0,0,DCII.JK,0.0,43336.25,42469.525,0,,0.0,1.0,False,False,,,,None
1385,2022-02-09,43000.0,43000.0,43350.0,43000.0,43000.0,2000,DCII.JK,-0.00462962962962965,43387.5,42519.75,0,,-0.0,1.0,False,False,,,,None
1386,2022-02-10,42550.0,42550.0,43000.0,42550.0,43000.0,4500,DCII.JK,-0.010465116279069764,43463.75,42594.475,1,Buy,-0.0,1.0,True,False,0.059929494712103404,2022-02-11,45100.0,Win
1387,2022-02-11,45100.0,45100.0,45300.0,42500.0,42550.0,8800,DCII.JK,0.059929494712103404,43697.5,42823.549999999996,0,Sell,0.059929494712103404,1.0599294947121034,False,True,,,,None
1388,2022-02-14,44650.0,44650.0,45000.0,44650.0,45000.0,600,DCII.JK,-0.009977827050997812,43680.0,42806.4,0,Sell,-0.0,1.0599294947121034,False,False,,,,None
1389,2022-02-15,44650.0,44650.0,44650.0,44650.0,44650.0,0,DCII.JK,0.0,43732.5,42857.85,0,Sell,0.0,1.0599294947121034,False,False,,,,None
