,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
40280,2023-05-24,760.0,760.0,770.0,760.0,770.0,21404100,MBMA.JK,-0.01935483870967747,793.75,777.875,0,,,,False,False,,,,None
40281,2023-05-25,775.0,775.0,775.0,750.0,760.0,15851600,MBMA.JK,0.019736842105263053,788.25,772.485,0,,0.0,1.0,False,False,,,,None
40282,2023-05-26,775.0,775.0,775.0,765.0,770.0,19262800,MBMA.JK,0.0,785.75,770.035,0,,0.0,1.0,False,False,,,,None
40283,2023-05-29,765.0,765.0,780.0,755.0,775.0,30377700,MBMA.JK,-0.012903225806451646,783.0,767.34,1,Buy,-0.0,1.0,True,False,0.03267973856209161,2023-06-05,790.0,Win
40284,2023-05-30,760.0,760.0,770.0,755.0,765.0,10049800,MBMA.JK,-0.006535947712418277,779.5,763.91,1,Buy,-0.006535947712418277,0.9934640522875817,False,False,,,,None
40285,2023-05-31,755.0,755.0,760.0,750.0,755.0,14607800,MBMA.JK,-0.006578947368421018,777.0,761.46,1,Buy,-0.006578947368421018,0.9869281045751634,False,False,,,,None
40286,2023-06-05,790.0,790.0,790.0,755.0,755.0,33654900,MBMA.JK,0.04635761589403975,776.75,761.215,0,Sell,0.04635761589403975,1.0326797385620916,False,True,,,,None
40287,2023-06-06,780.0,780.0,795.0,770.0,795.0,33176900,MBMA.JK,-0.012658227848101222,775.5,759.99,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40288,2023-06-07,780.0,780.0,795.0,765.0,795.0,19271900,MBMA.JK,0.0,775.0,759.5,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40289,2023-06-08,780.0,780.0,795.0,770.0,780.0,34705100,MBMA.JK,0.0,774.25,758.765,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40290,2023-06-09,780.0,780.0,790.0,770.0,790.0,27605600,MBMA.JK,0.0,773.75,758.275,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40291,2023-06-12,770.0,770.0,785.0,765.0,780.0,24996000,MBMA.JK,-0.012820512820512775,773.25,757.785,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40292,2023-06-13,765.0,765.0,770.0,750.0,770.0,32044500,MBMA.JK,-0.00649350649350644,773.0,757.54,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40293,2023-06-14,790.0,790.0,790.0,760.0,765.0,45966900,MBMA.JK,0.03267973856209161,773.75,758.275,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40294,2023-06-15,815.0,815.0,820.0,780.0,790.0,77061800,MBMA.JK,0.03164556962025311,774.75,759.255,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40295,2023-06-16,815.0,815.0,820.0,800.0,820.0,52324200,MBMA.JK,0.0,776.75,761.215,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40296,2023-06-19,815.0,815.0,825.0,805.0,815.0,39489500,MBMA.JK,0.0,778.0,762.4399999999999,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40297,2023-06-20,815.0,815.0,825.0,805.0,815.0,17797800,MBMA.JK,0.0,780.5,764.89,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40298,2023-06-21,820.0,820.0,825.0,805.0,815.0,27043200,MBMA.JK,0.006134969325153339,784.0,768.3199999999999,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40299,2023-06-22,820.0,820.0,825.0,810.0,820.0,17734100,MBMA.JK,0.0,786.25,770.525,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40300,2023-06-23,830.0,830.0,840.0,815.0,820.0,39551200,MBMA.JK,0.012195121951219523,789.75,773.955,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40301,2023-06-26,815.0,815.0,835.0,815.0,830.0,16683000,MBMA.JK,-0.01807228915662651,791.75,775.915,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40302,2023-06-27,810.0,810.0,815.0,765.0,815.0,83902200,MBMA.JK,-0.006134969325153339,793.5,777.63,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40303,2023-07-03,805.0,805.0,810.0,790.0,800.0,8625300,MBMA.JK,-0.006172839506172867,795.5,779.59,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40304,2023-07-04,790.0,790.0,805.0,790.0,805.0,28752600,MBMA.JK,-0.018633540372670843,797.0,781.06,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40305,2023-07-05,800.0,800.0,805.0,785.0,790.0,18918400,MBMA.JK,0.012658227848101333,799.25,783.265,0,Sell,0.0,1.0326797385620916,False,False,,,,None
40306,2023-07-06,795.0,795.0,810.0,780.0,800.0,49201500,MBMA.JK,-0.006249999999999978,799.5,783.51,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40307,2023-07-07,785.0,785.0,795.0,775.0,790.0,22733300,MBMA.JK,-0.012578616352201255,799.75,783.755,0,Sell,-0.0,1.0326797385620916,False,False,,,,None
40308,2023-07-10,775.0,775.0,790.0,770.0,785.0,25692300,MBMA.JK,-0.01273885350318471,799.5,783.51,1,Buy,-0.0,1.0326797385620916,True,False,-0.02664979970482828,2023-07-12,755.0,Loss
40309,2023-07-11,770.0,770.0,775.0,765.0,775.0,27653400,MBMA.JK,-0.006451612903225823,799.0,783.02,1,Buy,-0.006451612903225823,1.0260172886358845,False,False,,,,None
40310,2023-07-12,755.0,755.0,770.0,755.0,770.0,32405400,MBMA.JK,-0.01948051948051943,797.75,781.795,0,Stop Loss,-0.01948051948051943,1.0060299388572633,False,True,,,,None
40311,2023-07-13,765.0,765.0,770.0,750.0,760.0,45468100,MBMA.JK,0.013245033112582849,797.5,781.55,0,Stop Loss,0.0,1.0060299388572633,False,False,,,,None
40312,2023-07-14,755.0,755.0,765.0,755.0,765.0,31148600,MBMA.JK,-0.013071895424836555,797.0,781.06,0,Stop Loss,-0.0,1.0060299388572633,False,False,,,,None
40313,2023-07-17,755.0,755.0,770.0,750.0,770.0,22926400,MBMA.JK,0.0,795.25,779.345,0,Stop Loss,0.0,1.0060299388572633,False,False,,,,None
40314,2023-07-18,755.0,755.0,755.0,740.0,755.0,27451800,MBMA.JK,0.0,792.25,776.405,0,Stop Loss,0.0,1.0060299388572633,False,False,,,,None
40315,2023-07-20,755.0,755.0,760.0,715.0,715.0,26444200,MBMA.JK,0.0,789.25,773.465,0,Stop Loss,0.0,1.0060299388572633,False,False,,,,None
40316,2023-07-21,755.0,755.0,760.0,745.0,755.0,20506000,MBMA.JK,0.0,786.25,770.525,0,Stop Loss,0.0,1.0060299388572633,False,False,,,,None
40317,2023-07-24,750.0,750.0,755.0,745.0,755.0,22217900,MBMA.JK,-0.0066225165562914245,783.0,767.34,0,Stop Loss,-0.0,1.0060299388572633,False,False,,,,None
40318,2023-07-25,745.0,745.0,755.0,740.0,750.0,22190700,MBMA.JK,-0.00666666666666671,779.25,763.665,0,Stop Loss,-0.0,1.0060299388572633,False,False,,,,None
