,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
17745,2022-01-28,294.0,294.0,306.0,284.0,296.0,3542000,SRAJ.JK,-0.006756756756756799,295.1,289.19800000000004,0,,,,False,False,,,,None
17746,2022-01-31,292.0,292.0,302.0,286.0,296.0,2131300,SRAJ.JK,-0.006802721088435382,294.0,288.12,0,,-0.0,1.0,False,False,,,,None
17747,2022-02-02,298.0,298.0,308.0,292.0,298.0,2250700,SRAJ.JK,0.020547945205479534,293.3,287.434,0,,0.0,1.0,False,False,,,,None
17748,2022-02-03,296.0,296.0,306.0,288.0,300.0,2136800,SRAJ.JK,-0.006711409395973145,292.7,286.846,0,,-0.0,1.0,False,False,,,,None
17749,2022-02-04,298.0,298.0,306.0,294.0,300.0,2018600,SRAJ.JK,0.006756756756756799,291.7,285.866,0,,0.0,1.0,False,False,,,,None
17750,2022-02-07,298.0,298.0,306.0,294.0,306.0,1099500,SRAJ.JK,0.0,290.9,285.082,0,,0.0,1.0,False,False,,,,None
17751,2022-02-08,290.0,290.0,300.0,284.0,300.0,1359700,SRAJ.JK,-0.02684563758389258,289.6,283.808,0,,-0.0,1.0,False,False,,,,None
17752,2022-02-09,290.0,290.0,298.0,284.0,290.0,929100,SRAJ.JK,0.0,288.2,282.436,0,,0.0,1.0,False,False,,,,None
17753,2022-02-10,284.0,284.0,294.0,284.0,294.0,818600,SRAJ.JK,-0.020689655172413834,287.1,281.358,0,,-0.0,1.0,False,False,,,,None
17754,2022-02-11,284.0,284.0,288.0,280.0,284.0,679700,SRAJ.JK,0.0,286.3,280.574,0,,0.0,1.0,False,False,,,,None
17755,2022-02-14,278.0,278.0,286.0,276.0,284.0,436500,SRAJ.JK,-0.021126760563380254,285.8,280.084,1,Buy,-0.0,1.0,True,False,0.03597122302158251,2022-02-23,288.0,Win
17756,2022-02-15,274.0,274.0,280.0,274.0,280.0,809700,SRAJ.JK,-0.014388489208633115,285.0,279.3,1,Buy,-0.014388489208633115,0.9856115107913669,False,False,,,,None
17757,2022-02-16,276.0,276.0,280.0,274.0,276.0,410400,SRAJ.JK,0.007299270072992803,284.7,279.006,1,Buy,0.007299270072992803,0.9928057553956835,False,False,,,,None
17758,2022-02-17,278.0,278.0,280.0,274.0,278.0,322700,SRAJ.JK,0.007246376811594235,285.1,279.398,1,Buy,0.007246376811594235,1.0,False,False,,,,None
17759,2022-02-18,280.0,280.0,286.0,276.0,278.0,720300,SRAJ.JK,0.007194244604316502,285.6,279.88800000000003,1,Buy,0.007194244604316502,1.0071942446043165,False,False,,,,None
17760,2022-02-21,282.0,282.0,284.0,276.0,284.0,385000,SRAJ.JK,0.0071428571428571175,286.0,280.28,1,Buy,0.0071428571428571175,1.014388489208633,False,False,,,,None
17761,2022-02-22,278.0,278.0,282.0,276.0,282.0,235000,SRAJ.JK,-0.014184397163120588,286.3,280.574,1,Buy,-0.014184397163120588,0.9999999999999999,False,False,,,,None
17762,2022-02-23,288.0,288.0,288.0,274.0,278.0,642800,SRAJ.JK,0.03597122302158273,287.1,281.358,0,Sell,0.03597122302158273,1.0359712230215825,False,True,,,,None
17763,2022-02-24,276.0,276.0,320.0,270.0,286.0,8757400,SRAJ.JK,-0.04166666666666663,286.5,280.77,1,Buy,-0.0,1.0359712230215825,True,False,-0.06756334063184188,2022-03-11,258.0,Loss
17764,2022-02-25,278.0,278.0,282.0,272.0,282.0,457800,SRAJ.JK,0.007246376811594235,285.6,279.88800000000003,1,Buy,0.007246376811594235,1.043478260869565,False,False,,,,None
17765,2022-03-01,280.0,280.0,282.0,276.0,280.0,508100,SRAJ.JK,0.007194244604316502,284.9,279.202,1,Buy,0.007194244604316502,1.0509852987175474,False,False,,,,None
17766,2022-03-02,278.0,278.0,284.0,276.0,280.0,600900,SRAJ.JK,-0.0071428571428571175,284.2,278.51599999999996,1,Buy,-0.0071428571428571175,1.043478260869565,False,False,,,,None
17767,2022-03-04,278.0,278.0,282.0,276.0,278.0,482400,SRAJ.JK,0.0,283.2,277.536,1,Buy,0.0,1.043478260869565,False,False,,,,None
17768,2022-03-07,274.0,274.0,280.0,274.0,280.0,412700,SRAJ.JK,-0.014388489208633115,282.1,276.458,1,Buy,-0.014388489208633115,1.0284641851736,False,False,,,,None
17769,2022-03-08,276.0,276.0,278.0,272.0,274.0,476300,SRAJ.JK,0.007299270072992803,281.0,275.38,1,Buy,0.007299270072992803,1.0359712230215827,False,False,,,,None
17770,2022-03-09,274.0,274.0,276.0,270.0,276.0,577000,SRAJ.JK,-0.007246376811594235,279.8,274.204,1,Buy,-0.007246376811594235,1.0284641851736003,False,False,,,,None
17771,2022-03-10,276.0,276.0,276.0,270.0,276.0,439500,SRAJ.JK,0.007299270072992803,279.1,273.51800000000003,1,Buy,0.007299270072992803,1.035971223021583,False,False,,,,None
17772,2022-03-11,258.0,258.0,274.0,258.0,274.0,3328200,SRAJ.JK,-0.06521739130434778,277.5,271.95,0,Stop Loss,-0.06521739130434778,0.9684078823897406,False,True,,,,None
17773,2022-03-14,256.0,256.0,260.0,244.0,258.0,1515000,SRAJ.JK,-0.007751937984496138,276.1,270.57800000000003,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
17774,2022-03-15,240.0,240.0,256.0,240.0,256.0,2534100,SRAJ.JK,-0.0625,273.9,268.42199999999997,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
17775,2022-03-16,224.0,224.0,244.0,224.0,240.0,2391000,SRAJ.JK,-0.06666666666666665,271.2,265.776,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
17776,2022-03-17,220.0,220.0,232.0,218.0,226.0,1390500,SRAJ.JK,-0.017857142857142905,268.5,263.13,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
17777,2022-03-18,218.0,218.0,230.0,218.0,220.0,1369700,SRAJ.JK,-0.009090909090909038,265.6,260.288,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
17778,2022-03-21,220.0,220.0,226.0,212.0,218.0,1264700,SRAJ.JK,0.00917431192660545,262.7,257.44599999999997,0,Stop Loss,0.0,0.9684078823897406,False,False,,,,None
17779,2022-03-22,220.0,220.0,226.0,210.0,222.0,571200,SRAJ.JK,0.0,259.7,254.50599999999997,0,Stop Loss,0.0,0.9684078823897406,False,False,,,,None
17780,2022-03-23,222.0,222.0,224.0,216.0,222.0,282700,SRAJ.JK,0.009090909090909038,256.7,251.56599999999997,0,Stop Loss,0.0,0.9684078823897406,False,False,,,,None
17781,2022-03-24,218.0,218.0,224.0,216.0,222.0,340600,SRAJ.JK,-0.018018018018018056,253.7,248.62599999999998,0,Stop Loss,-0.0,0.9684078823897406,False,False,,,,None
