,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,LowerBand_2,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
34941,2025-01-07,7875.0,7875.0,8075.0,7650.0,7675.0,19520000,AADI.JK,0.026058631921824116,8465.0,,,,,0,,,,False,False,,,,None
34942,2025-01-08,7800.0,7800.0,7950.0,7725.0,7875.0,10791400,AADI.JK,-0.00952380952380949,8522.5,,,,,0,,-0.0,1.0,False,False,,,,None
34943,2025-01-09,7700.0,7700.0,7825.0,7650.0,7800.0,7906700,AADI.JK,-0.012820512820512775,8508.75,,,,,0,,-0.0,1.0,False,False,,,,None
34944,2025-01-10,8475.0,8475.0,8550.0,7550.0,7700.0,53141500,AADI.JK,0.10064935064935066,8455.0,,,,,0,,0.0,1.0,False,False,,,,None
34945,2025-01-13,8350.0,8350.0,8850.0,8200.0,8475.0,39643700,AADI.JK,-0.014749262536873142,8358.75,,,,,0,,-0.0,1.0,False,False,,,,None
34946,2025-01-14,8725.0,8725.0,8775.0,8375.0,8450.0,23693100,AADI.JK,0.04491017964071853,8315.0,,,,,0,,0.0,1.0,False,False,,,,None
34947,2025-01-15,8825.0,8825.0,8975.0,8700.0,8825.0,19820500,AADI.JK,0.011461318051575908,8296.25,,,,,0,,0.0,1.0,False,False,,,,None
34948,2025-01-16,8800.0,8800.0,8950.0,8550.0,8875.0,15213500,AADI.JK,-0.0028328611898017497,8276.25,,,,,0,,-0.0,1.0,False,False,,,,None
34949,2025-01-17,8900.0,8900.0,9200.0,8825.0,8825.0,29547800,AADI.JK,0.011363636363636465,8258.75,,,,,0,,0.0,1.0,False,False,,,,None
34950,2025-01-20,8925.0,8925.0,9175.0,8875.0,9000.0,18672500,AADI.JK,0.002808988764045006,8258.75,,,,,0,,0.0,1.0,False,False,,,,None
34951,2025-01-21,8850.0,8850.0,9000.0,8750.0,8975.0,15622500,AADI.JK,-0.008403361344537785,8268.75,,,,,0,,-0.0,1.0,False,False,,,,None
34952,2025-01-22,8925.0,8925.0,9100.0,8800.0,8850.0,18217600,AADI.JK,0.008474576271186418,8297.5,,,,,0,,0.0,1.0,False,False,,,,None
34953,2025-01-23,9100.0,9100.0,9400.0,8975.0,9050.0,38617100,AADI.JK,0.019607843137254832,8348.75,,,,,0,,0.0,1.0,False,False,,,,None
34954,2025-01-24,9075.0,9075.0,9250.0,9050.0,9175.0,16629300,AADI.JK,-0.0027472527472527375,8422.5,,,,,0,,-0.0,1.0,False,False,,,,None
34955,2025-01-30,9625.0,9625.0,9750.0,9100.0,9100.0,52306500,AADI.JK,0.06060606060606055,8517.5,,,,,0,,0.0,1.0,False,False,,,,None
34956,2025-01-31,9450.0,9450.0,9800.0,9450.0,9750.0,15546900,AADI.JK,-0.018181818181818188,8581.25,,,,,0,,-0.0,1.0,False,False,,,,None
34957,2025-02-03,9050.0,9050.0,9400.0,8925.0,9350.0,28710000,AADI.JK,-0.042328042328042326,8610.0,,,,,0,,-0.0,1.0,False,False,,,,None
34958,2025-02-04,8975.0,8975.0,9125.0,8850.0,9050.0,13200900,AADI.JK,-0.008287292817679592,8647.5,,,,,0,,-0.0,1.0,False,False,,,,None
34959,2025-02-05,8850.0,8850.0,9025.0,8775.0,8975.0,11821800,AADI.JK,-0.013927576601671321,8697.5,,,,,0,,-0.0,1.0,False,False,,,,None
34960,2025-02-06,8325.0,8325.0,8925.0,8250.0,8900.0,21256500,AADI.JK,-0.05932203389830504,8730.0,8730.0,9747.297762133636,7712.702237866364,7204.053356799546,0,,-0.0,1.0,False,False,,,,None
34961,2025-02-07,8150.0,8150.0,8350.0,7975.0,8325.0,23143400,AADI.JK,-0.02102102102102099,8743.75,8743.75,9718.952408140025,7768.547591859975,7280.9463877899625,0,,-0.0,1.0,False,False,,,,None
34962,2025-02-10,7975.0,7975.0,8375.0,7825.0,8375.0,17859300,AADI.JK,-0.021472392638036797,8752.5,8752.5,9694.628050297779,7810.371949702221,7339.307924553332,0,,-0.0,1.0,False,False,,,,None
34963,2025-02-11,7750.0,7750.0,8050.0,7725.0,8000.0,11567800,AADI.JK,-0.028213166144200663,8755.0,8755.0,9685.562930930011,7824.43706906999,7359.155603604984,1,,-0.0,1.0,True,False,-0.11935483870967789,2025-03-20,6825.0,Loss
34964,2025-02-12,8050.0,8050.0,8200.0,7750.0,7750.0,14910400,AADI.JK,0.03870967741935494,8733.75,8733.75,9709.545896475767,7757.954103524233,7270.056155286349,1,,0.03870967741935494,1.038709677419355,False,False,,,,None
34965,2025-02-13,7950.0,7950.0,8075.0,7850.0,8075.0,6934200,AADI.JK,-0.012422360248447228,8713.75,8713.75,9737.863865996509,7689.636134003491,7177.579201005237,1,,-0.012422360248447228,1.0258064516129033,False,False,,,,None
34966,2025-02-14,8000.0,8000.0,8100.0,7950.0,7950.0,4237200,AADI.JK,0.0062893081761006275,8677.5,8677.5,9750.113630344124,7604.886369655877,7068.579554483816,1,,0.0062893081761006275,1.032258064516129,False,False,,,,None
34967,2025-02-17,8250.0,8250.0,8300.0,7975.0,8025.0,9321200,AADI.JK,0.03125,8648.75,8648.75,9735.448888231791,7562.051111768209,7018.701667652314,1,,0.03125,1.064516129032258,False,False,,,,None
34968,2025-02-18,8375.0,8375.0,8550.0,8275.0,8300.0,10796800,AADI.JK,0.015151515151515138,8627.5,8627.5,9718.359149574557,7536.640850425443,6991.211275638165,1,,0.015151515151515138,1.0806451612903225,False,False,,,,None
34969,2025-02-19,8075.0,8075.0,8475.0,8025.0,8475.0,10236900,AADI.JK,-0.035820895522388096,8586.25,8586.25,9695.95301859267,7476.54698140733,6921.695472110995,1,,-0.035820895522388096,1.0419354838709676,False,False,,,,None
34970,2025-02-20,7650.0,7650.0,8050.0,7550.0,8000.0,67214500,AADI.JK,-0.052631578947368474,8522.5,8522.5,9694.980501465072,7350.019498534927,6763.779247802391,1,,-0.052631578947368474,0.9870967741935481,False,False,,,,None
34971,2025-02-21,7675.0,7675.0,7800.0,7400.0,7650.0,20244100,AADI.JK,0.0032679738562091387,8463.75,8463.75,9683.917697706473,7243.582302293527,6633.49845344029,1,,0.0032679738562091387,0.990322580645161,False,False,,,,None
34972,2025-02-24,7600.0,7600.0,7675.0,7500.0,7675.0,8838300,AADI.JK,-0.009771986970684043,8397.5,8397.5,9655.516400194327,7139.483599805673,6510.475399708509,1,,-0.009771986970684043,0.9806451612903223,False,False,,,,None
34973,2025-02-25,7325.0,7325.0,7650.0,7275.0,7600.0,16281900,AADI.JK,-0.03618421052631582,8308.75,8308.75,9607.866602683693,7009.633397316307,6360.075095974461,1,,-0.03618421052631582,0.9451612903225803,False,False,,,,None
34974,2025-02-26,7150.0,7150.0,7425.0,7150.0,7375.0,13316400,AADI.JK,-0.023890784982935176,8212.5,8212.5,9557.030831886996,6867.969168113005,6195.703752169507,1,,-0.023890784982935176,0.92258064516129,False,False,,,,None
34975,2025-02-27,7250.0,7250.0,7525.0,7150.0,7175.0,12668600,AADI.JK,0.013986013986013957,8093.75,8093.75,9328.006115194385,6859.493884805615,6242.365827208422,1,,0.013986013986013957,0.9354838709677415,False,False,,,,None
34976,2025-02-28,6725.0,6725.0,7275.0,6650.0,7175.0,22501000,AADI.JK,-0.07241379310344831,7957.5,7957.5,9162.653408011654,6752.346591988346,6149.769887982519,1,,-0.07241379310344831,0.8677419354838706,False,False,,,,None
34977,2025-03-03,6625.0,6625.0,6950.0,6550.0,6800.0,23048400,AADI.JK,-0.014869888475836479,7836.25,7836.25,9066.298672550036,6606.201327449965,5991.176991174947,1,,-0.014869888475836479,0.8548387096774189,False,False,,,,None
34978,2025-03-04,6225.0,6225.0,6625.0,6000.0,6625.0,37373400,AADI.JK,-0.060377358490566024,7698.75,7698.75,9005.259512121193,6392.2404878788075,5738.985731818211,1,,-0.060377358490566024,0.8032258064516126,False,False,,,,None
34979,2025-03-05,6375.0,6375.0,6650.0,6250.0,6250.0,22020200,AADI.JK,0.024096385542168752,7575.0,7575.0,8891.194674450793,6258.805325549207,5600.707988323809,1,,0.024096385542168752,0.82258064516129,False,False,,,,None
34980,2025-03-06,6775.0,6775.0,6975.0,6625.0,6650.0,29239800,AADI.JK,0.06274509803921569,7497.5,7497.5,8810.28129817655,6184.718701823452,5528.328052735177,1,,0.06274509803921569,0.8741935483870965,False,False,,,,None
34981,2025-03-07,6475.0,6475.0,6850.0,6400.0,6800.0,18601200,AADI.JK,-0.044280442804428,7413.75,7413.75,8764.429653476644,6063.0703465233555,5387.730519785033,1,,-0.044280442804428,0.8354838709677417,False,False,,,,None
34982,2025-03-10,6675.0,6675.0,6900.0,6600.0,6800.0,21085300,AADI.JK,0.030888030888030826,7348.75,7348.75,8710.779735358226,5986.720264641774,5305.705396962661,1,,0.030888030888030826,0.8612903225806449,False,False,,,,None
34983,2025-03-11,6575.0,6575.0,6625.0,6400.0,6600.0,13225900,AADI.JK,-0.014981273408239737,7290.0,7290.0,8680.229061020256,5899.770938979744,5204.6564084696165,1,,-0.014981273408239737,0.8483870967741932,False,False,,,,None
34984,2025-03-12,6500.0,6500.0,6550.0,6425.0,6550.0,5843800,AADI.JK,-0.011406844106463865,7212.5,7212.5,8597.143218343723,5827.856781656277,5135.535172484417,1,,-0.011406844106463865,0.8387096774193545,False,False,,,,None
34985,2025-03-13,6575.0,6575.0,6675.0,6400.0,6500.0,10139500,AADI.JK,0.011538461538461497,7143.75,7143.75,8510.639958224412,5776.860041775588,5093.415062663382,1,,0.011538461538461497,0.8483870967741932,False,False,,,,None
34986,2025-03-14,6475.0,6475.0,6650.0,6450.0,6625.0,5586600,AADI.JK,-0.01520912547528519,7067.5,7067.5,8403.056261007296,5731.943738992704,5064.1656084890565,1,,-0.01520912547528519,0.8354838709677416,False,False,,,,None
34987,2025-03-17,6700.0,6700.0,6750.0,6525.0,6550.0,6682000,AADI.JK,0.03474903474903468,6990.0,6990.0,8211.668401903939,5768.331598096061,5157.497397144091,1,,0.03474903474903468,0.8645161290322576,False,False,,,,None
34988,2025-03-18,6350.0,6350.0,6725.0,6075.0,6700.0,18569300,AADI.JK,-0.052238805970149294,6888.75,6888.75,7952.565748787552,5824.934251212448,5293.026376818672,1,,-0.052238805970149294,0.819354838709677,False,False,,,,None
34989,2025-03-19,6825.0,6825.0,6950.0,6300.0,6375.0,22516500,AADI.JK,0.0748031496062993,6826.25,6826.25,7731.712225664473,5920.787774335527,5468.056661503289,1,,0.0748031496062993,0.8806451612903221,False,False,,,,None
34990,2025-03-20,6825.0,6825.0,7100.0,6750.0,6975.0,13527900,AADI.JK,0.0,6785.0,6785.0,7603.438821942824,5966.561178057176,5557.341767085765,0,,0.0,0.8806451612903221,False,True,,,,None
34991,2025-03-21,6800.0,6800.0,6850.0,6625.0,6825.0,12214900,AADI.JK,-0.00366300366300365,6741.25,6741.25,7444.863792091266,6037.636207908734,5685.829311863101,0,,-0.0,0.8806451612903221,False,False,,,,None
34992,2025-03-24,6550.0,6550.0,6800.0,6325.0,6800.0,7156000,AADI.JK,-0.03676470588235292,6688.75,6688.75,7268.331291696177,6109.168708303823,5819.378062455734,0,,-0.0,0.8806451612903221,False,False,,,,None
34993,2025-03-25,6375.0,6375.0,6600.0,6375.0,6550.0,7352400,AADI.JK,-0.026717557251908386,6641.25,6641.25,7153.025804121501,6129.474195878499,5873.586293817748,0,,-0.0,0.8806451612903221,False,False,,,,None
