,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,LowerBand_2,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
15066,2022-01-28,1348.1571044921875,1435.0,1460.0,1435.0,1460.0,52300,BNLI.JK,-0.017123287671232834,1473.0,,,,,0,,,,False,False,,,,None
15067,2022-01-31,1352.8543701171875,1440.0,1460.0,1430.0,1450.0,43700,BNLI.JK,0.0034843205574912606,1466.0,,,,,0,,0.0,1.0,False,False,,,,None
15068,2022-02-02,1329.3673095703125,1415.0,1440.0,1400.0,1440.0,169700,BNLI.JK,-0.01736111111111116,1457.25,,,,,0,,-0.0,1.0,False,False,,,,None
15069,2022-02-03,1319.97265625,1405.0,1430.0,1400.0,1415.0,99200,BNLI.JK,-0.007067137809187329,1448.75,,,,,0,,-0.0,1.0,False,False,,,,None
15070,2022-02-04,1315.2750244140625,1400.0,1420.0,1400.0,1405.0,226000,BNLI.JK,-0.003558718861209953,1440.75,,,,,0,,-0.0,1.0,False,False,,,,None
15071,2022-02-07,1329.3673095703125,1415.0,1420.0,1405.0,1410.0,84500,BNLI.JK,0.010714285714285676,1434.5,,,,,0,,0.0,1.0,False,False,,,,None
15072,2022-02-08,1334.0648193359375,1420.0,1440.0,1415.0,1415.0,79200,BNLI.JK,0.0035335689045936647,1428.0,,,,,0,,0.0,1.0,False,False,,,,None
15073,2022-02-09,1334.0648193359375,1420.0,1450.0,1410.0,1420.0,92100,BNLI.JK,0.0,1422.5,,,,,0,,0.0,1.0,False,False,,,,None
15074,2022-02-10,1338.7620849609375,1425.0,1435.0,1420.0,1420.0,77400,BNLI.JK,0.0035211267605634866,1420.25,,,,,0,,0.0,1.0,False,False,,,,None
15075,2022-02-11,1338.7620849609375,1425.0,1440.0,1415.0,1425.0,76200,BNLI.JK,0.0,1420.5,,,,,0,,0.0,1.0,False,False,,,,None
15076,2022-02-14,1319.97265625,1405.0,1425.0,1400.0,1425.0,184100,BNLI.JK,-0.01403508771929829,1419.75,,,,,0,,-0.0,1.0,False,False,,,,None
15077,2022-02-15,1324.669921875,1410.0,1420.0,1405.0,1405.0,61200,BNLI.JK,0.003558718861210064,1419.75,,,,,0,,0.0,1.0,False,False,,,,None
15078,2022-02-16,1319.97265625,1405.0,1425.0,1405.0,1410.0,84800,BNLI.JK,-0.0035460992907800915,1422.0,,,,,0,,-0.0,1.0,False,False,,,,None
15079,2022-02-17,1319.97265625,1405.0,1415.0,1405.0,1405.0,35300,BNLI.JK,0.0,1421.75,,,,,0,,0.0,1.0,False,False,,,,None
15080,2022-02-18,1324.669921875,1410.0,1420.0,1400.0,1405.0,59500,BNLI.JK,0.003558718861210064,1422.0,,,,,0,,0.0,1.0,False,False,,,,None
15081,2022-02-21,1338.7620849609375,1425.0,1435.0,1415.0,1415.0,71100,BNLI.JK,0.010638297872340496,1423.25,,,,,0,,0.0,1.0,False,False,,,,None
15082,2022-02-22,1334.0648193359375,1420.0,1435.0,1420.0,1435.0,55300,BNLI.JK,-0.0035087719298245723,1422.75,,,,,0,,-0.0,1.0,False,False,,,,None
15083,2022-02-23,1329.3673095703125,1415.0,1430.0,1410.0,1420.0,121600,BNLI.JK,-0.0035211267605633756,1422.5,,,,,0,,-0.0,1.0,False,False,,,,None
15084,2022-02-24,1301.1827392578125,1385.0,1420.0,1360.0,1420.0,414400,BNLI.JK,-0.021201413427561877,1417.0,,,,,0,,-0.0,1.0,False,False,,,,None
15085,2022-02-25,1291.7880859375,1375.0,1425.0,1365.0,1380.0,116400,BNLI.JK,-0.0072202166064981865,1412.75,1412.75,1443.439446154389,1382.060553845611,1366.7158307684163,1,,-0.0,1.0,True,False,-0.029090909090908834,2022-04-01,1335.0,Loss
15086,2022-03-01,1301.1827392578125,1385.0,1400.0,1375.0,1375.0,87000,BNLI.JK,0.0072727272727273196,1410.25,1410.25,1441.4496963547977,1379.0503036452023,1363.4504554678037,1,,0.0072727272727273196,1.0072727272727273,False,False,,,,None
15087,2022-03-02,1287.090576171875,1370.0,1385.0,1370.0,1385.0,71000,BNLI.JK,-0.010830324909747335,1406.75,1406.75,1439.5612625079928,1373.9387374920072,1357.533106238011,1,,-0.010830324909747335,0.9963636363636363,False,False,,,,None
15088,2022-03-04,1268.3009033203125,1350.0,1370.0,1350.0,1370.0,154400,BNLI.JK,-0.014598540145985384,1403.5,1403.5,1444.6799644691953,1362.3200355308047,1341.730053296207,1,,-0.014598540145985384,0.9818181818181818,False,False,,,,None
15089,2022-03-07,1249.5113525390625,1330.0,1365.0,1330.0,1360.0,183700,BNLI.JK,-0.014814814814814836,1399.75,1399.75,1452.413279926639,1347.086720073361,1320.7550801100413,1,,-0.014814814814814836,0.9672727272727273,False,False,,,,None
15090,2022-03-08,1258.90625,1340.0,1365.0,1325.0,1330.0,32500,BNLI.JK,0.007518796992481258,1396.75,1396.75,1455.8017168519075,1337.6982831480925,1308.1724247221387,1,,0.007518796992481258,0.9745454545454546,False,False,,,,None
15091,2022-03-09,1254.208740234375,1335.0,1365.0,1330.0,1340.0,91100,BNLI.JK,-0.003731343283582045,1392.75,1392.75,1457.1888735240816,1328.3111264759184,1296.0916897138777,1,,-0.003731343283582045,0.970909090909091,False,False,,,,None
15092,2022-03-10,1240.116455078125,1320.0,1335.0,1305.0,1335.0,65500,BNLI.JK,-0.011235955056179803,1387.75,1387.75,1458.4960246232956,1317.0039753767044,1281.6309630650567,1,,-0.011235955056179803,0.9600000000000001,False,False,,,,None
15093,2022-03-11,1230.7218017578125,1310.0,1315.0,1305.0,1315.0,144300,BNLI.JK,-0.007575757575757569,1382.25,1382.25,1459.2650361258995,1305.2349638741005,1266.7274458111506,1,,-0.007575757575757569,0.9527272727272728,False,False,,,,None
15094,2022-03-14,1244.81396484375,1325.0,1350.0,1310.0,1330.0,105900,BNLI.JK,0.011450381679389388,1377.25,1377.25,1455.5527189149495,1298.9472810850505,1259.7959216275756,1,,0.011450381679389388,0.9636363636363637,False,False,,,,None
15095,2022-03-15,1249.5113525390625,1330.0,1360.0,1325.0,1325.0,139500,BNLI.JK,0.0037735849056603765,1372.5,1372.5,1450.1293487636835,1294.8706512363165,1256.055976854475,1,,0.0037735849056603765,0.9672727272727274,False,False,,,,None
15096,2022-03-16,1277.69580078125,1360.0,1420.0,1350.0,1350.0,249600,BNLI.JK,0.022556390977443552,1370.25,1370.25,1446.5095981879617,1293.9904018120383,1255.8606027180574,1,,0.022556390977443552,0.9890909090909091,False,False,,,,None
15097,2022-03-17,1277.69580078125,1360.0,1380.0,1345.0,1365.0,99100,BNLI.JK,0.0,1367.75,1367.75,1441.7681343356223,1293.7318656643777,1256.7227984965666,1,,0.0,0.9890909090909091,False,False,,,,None
15098,2022-03-18,1254.208740234375,1335.0,1360.0,1330.0,1360.0,73700,BNLI.JK,-0.018382352941176516,1364.25,1364.25,1437.4674123667594,1291.0325876332406,1254.4238814498608,1,,-0.018382352941176516,0.9709090909090909,False,False,,,,None
15099,2022-03-21,1268.3009033203125,1350.0,1350.0,1325.0,1335.0,29200,BNLI.JK,0.011235955056179803,1361.5,1361.5,1432.366813553015,1290.633186446985,1255.1997796704775,1,,0.011235955056179803,0.9818181818181819,False,False,,,,None
15100,2022-03-22,1254.208740234375,1335.0,1355.0,1330.0,1350.0,24100,BNLI.JK,-0.011111111111111072,1357.75,1357.75,1425.6876649274125,1289.8123350725875,1255.8435026088814,1,,-0.011111111111111072,0.970909090909091,False,False,,,,None
15101,2022-03-23,1254.208740234375,1335.0,1335.0,1320.0,1335.0,124600,BNLI.JK,0.0,1353.25,1353.25,1413.9715387087463,1292.5284612912537,1262.1676919368806,1,,0.0,0.970909090909091,False,False,,,,None
15102,2022-03-24,1221.326904296875,1300.0,1325.0,1300.0,1325.0,222500,BNLI.JK,-0.02621722846441943,1347.25,1347.25,1403.7696751955493,1290.7303248044507,1262.4704872066761,1,,-0.02621722846441943,0.9454545454545457,False,False,,,,None
15103,2022-03-25,1221.326904296875,1300.0,1300.0,1290.0,1300.0,194700,BNLI.JK,0.0,1341.5,1341.5,1392.0860392640193,1290.9139607359807,1265.620941103971,1,,0.0,0.9454545454545457,False,False,,,,None
15104,2022-03-28,1221.326904296875,1300.0,1300.0,1290.0,1300.0,147400,BNLI.JK,0.0,1337.25,1337.25,1386.7182247827607,1287.7817752172393,1263.0476628258589,1,,0.0,0.9454545454545457,False,False,,,,None
15105,2022-03-29,1221.326904296875,1300.0,1300.0,1290.0,1300.0,67400,BNLI.JK,0.0,1333.5,1333.5,1382.2852436706003,1284.7147563293997,1260.3221344940996,1,,0.0,0.9454545454545457,False,False,,,,None
