,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,LowerBand_2,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
485,2022-01-28,7023.0224609375,7775.0,7825.0,7700.0,7800.0,70595000,BBCA.JK,-0.0032051282051281937,7676.25,,,,,0,,,,False,False,,,,None
486,2022-01-31,6887.53125,7625.0,7775.0,7625.0,7775.0,68122000,BBCA.JK,-0.019292604501607746,7691.25,,,,,0,,-0.0,1.0,False,False,,,,None
487,2022-02-02,7045.60546875,7800.0,7800.0,7675.0,7775.0,65308100,BBCA.JK,0.022950819672131084,7711.25,,,,,0,,0.0,1.0,False,False,,,,None
488,2022-02-03,6977.85888671875,7725.0,7825.0,7700.0,7800.0,35100600,BBCA.JK,-0.009615384615384581,7725.0,,,,,0,,-0.0,1.0,False,False,,,,None
489,2022-02-04,6977.85888671875,7725.0,7800.0,7700.0,7750.0,39324700,BBCA.JK,0.0,7737.5,,,,,0,,0.0,1.0,False,False,,,,None
490,2022-02-07,7045.60546875,7800.0,7800.0,7700.0,7775.0,56813200,BBCA.JK,0.009708737864077666,7745.0,,,,,0,,0.0,1.0,False,False,,,,None
491,2022-02-08,6977.85888671875,7725.0,7850.0,7725.0,7750.0,61883100,BBCA.JK,-0.009615384615384581,7751.25,,,,,0,,-0.0,1.0,False,False,,,,None
492,2022-02-09,7181.09716796875,7950.0,7950.0,7800.0,7850.0,108922200,BBCA.JK,0.029126213592232997,7763.75,,,,,0,,0.0,1.0,False,False,,,,None
493,2022-02-10,7000.44091796875,7750.0,7950.0,7750.0,7950.0,93277000,BBCA.JK,-0.02515723270440251,7766.25,,,,,0,,-0.0,1.0,False,False,,,,None
494,2022-02-11,7068.1875,7825.0,7825.0,7650.0,7675.0,71968800,BBCA.JK,0.00967741935483879,7772.5,,,,,0,,0.0,1.0,False,False,,,,None
495,2022-02-14,6955.27685546875,7700.0,7775.0,7700.0,7750.0,57710700,BBCA.JK,-0.015974440894568676,7765.0,,,,,0,,-0.0,1.0,False,False,,,,None
496,2022-02-15,7113.3515625,7875.0,7875.0,7725.0,7750.0,55617000,BBCA.JK,0.022727272727272707,7771.25,,,,,0,,0.0,1.0,False,False,,,,None
497,2022-02-16,7203.6796875,7975.0,7975.0,7825.0,7850.0,77055100,BBCA.JK,0.012698412698412653,7786.25,,,,,0,,0.0,1.0,False,False,,,,None
498,2022-02-17,7135.93408203125,7900.0,7925.0,7800.0,7850.0,48704600,BBCA.JK,-0.009404388714733591,7797.5,,,,,0,,-0.0,1.0,False,False,,,,None
499,2022-02-18,7158.51611328125,7925.0,7950.0,7850.0,7950.0,56813400,BBCA.JK,0.0031645569620253333,7805.0,,,,,0,,0.0,1.0,False,False,,,,None
500,2022-02-21,7181.09716796875,7950.0,7975.0,7900.0,7925.0,43821700,BBCA.JK,0.003154574132492094,7805.0,,,,,0,,0.0,1.0,False,False,,,,None
501,2022-02-22,7135.93408203125,7900.0,7950.0,7850.0,7900.0,80095500,BBCA.JK,-0.0062893081761006275,7810.0,,,,,0,,-0.0,1.0,False,False,,,,None
502,2022-02-23,7271.42529296875,8050.0,8100.0,7875.0,7900.0,99240300,BBCA.JK,0.018987341772152,7823.75,,,,,0,,0.0,1.0,False,False,,,,None
503,2022-02-24,7226.26171875,8000.0,8150.0,7925.0,8125.0,124947700,BBCA.JK,-0.006211180124223614,7838.75,,,,,0,,-0.0,1.0,False,False,,,,None
504,2022-02-25,7271.42529296875,8050.0,8175.0,7925.0,7950.0,135899900,BBCA.JK,0.006250000000000089,7851.25,7851.25,8098.591123913811,7603.908876086189,7480.238314129283,0,,0.0,1.0,False,False,,,,None
505,2022-03-01,7271.42529296875,8050.0,8175.0,8000.0,8000.0,136616800,BBCA.JK,0.0,7865.0,7865.0,8124.756971437777,7605.243028562223,7475.364542843334,0,,0.0,1.0,False,False,,,,None
506,2022-03-02,7203.6796875,7975.0,8225.0,7975.0,8225.0,100301000,BBCA.JK,-0.009316770186335366,7882.5,7882.5,8120.418606161634,7644.581393838366,7525.622090757549,0,,-0.0,1.0,False,False,,,,None
507,2022-03-04,7135.93408203125,7900.0,8025.0,7900.0,7975.0,132983400,BBCA.JK,-0.009404388714733591,7887.5,7887.5,8122.301147670467,7652.698852329533,7535.2982784943,0,,-0.0,1.0,False,False,,,,None
508,2022-03-07,6955.27685546875,7700.0,7850.0,7700.0,7800.0,130990900,BBCA.JK,-0.025316455696202556,7886.25,7886.25,8124.9278273387745,7647.5721726612255,7528.233258991839,0,,-0.0,1.0,False,False,,,,None
509,2022-03-08,6910.1123046875,7650.0,7850.0,7650.0,7700.0,119256500,BBCA.JK,-0.00649350649350644,7882.5,7882.5,8133.864696260863,7631.135303739137,7505.452955608706,0,,-0.0,1.0,False,False,,,,None
510,2022-03-09,7090.76953125,7850.0,7950.0,7650.0,7700.0,132814500,BBCA.JK,0.02614379084967311,7885.0,7885.0,8133.8922827671695,7636.1077172328305,7511.661575849246,0,,0.0,1.0,False,False,,,,None
511,2022-03-10,7158.51611328125,7925.0,7975.0,7800.0,7925.0,86484000,BBCA.JK,0.009554140127388644,7895.0,7895.0,8132.641924353693,7657.358075646307,7538.537113469461,0,,0.0,1.0,False,False,,,,None
512,2022-03-11,7181.09716796875,7950.0,7950.0,7725.0,7725.0,61053900,BBCA.JK,0.003154574132492094,7895.0,7895.0,8132.641924353693,7657.358075646307,7538.537113469461,0,,0.0,1.0,False,False,,,,None
513,2022-03-14,7294.00830078125,8075.0,8100.0,7950.0,8050.0,78432100,BBCA.JK,0.01572327044025168,7911.25,7911.25,8151.575984752728,7670.924015247272,7550.761022870908,0,,0.0,1.0,False,False,,,,None
514,2022-03-15,7361.7548828125,8150.0,8200.0,8075.0,8150.0,111214500,BBCA.JK,0.009287925696594534,7927.5,7927.5,8186.496037360461,7668.503962639539,7539.00594395931,0,,0.0,1.0,False,False,,,,None
515,2022-03-16,7406.91845703125,8200.0,8275.0,8075.0,8275.0,149761300,BBCA.JK,0.006134969325153339,7952.5,7952.5,8215.528915760826,7689.471084239174,7557.956626358761,0,,0.0,1.0,False,False,,,,None
516,2022-03-17,7226.26171875,8000.0,8300.0,8000.0,8300.0,132439400,BBCA.JK,-0.024390243902439046,7958.75,7958.75,8219.959232528054,7697.540767471946,7566.93615120792,0,,-0.0,1.0,False,False,,,,None
517,2022-03-18,7135.93408203125,7900.0,8100.0,7900.0,8000.0,143981700,BBCA.JK,-0.012499999999999956,7955.0,7955.0,8217.377791101224,7692.622208898775,7561.433313348163,0,,-0.0,1.0,False,False,,,,None
518,2022-03-21,7135.93408203125,7900.0,7950.0,7800.0,7800.0,85485500,BBCA.JK,0.0,7955.0,7955.0,8217.377791101224,7692.622208898775,7561.433313348163,0,,0.0,1.0,False,False,,,,None
519,2022-03-22,7158.51611328125,7925.0,7950.0,7875.0,7900.0,60010900,BBCA.JK,0.0031645569620253333,7955.0,7955.0,8217.377791101224,7692.622208898775,7561.433313348163,0,,0.0,1.0,False,False,,,,None
520,2022-03-23,7135.93408203125,7900.0,7950.0,7825.0,7925.0,82208000,BBCA.JK,-0.003154574132492094,7952.5,7952.5,8216.028686144511,7688.971313855488,7557.2069707832325,0,,-0.0,1.0,False,False,,,,None
521,2022-03-24,7158.51611328125,7925.0,7950.0,7800.0,7850.0,95245100,BBCA.JK,0.0031645569620253333,7953.75,7953.75,8216.466076482016,7691.033923517983,7559.675885276974,0,,0.0,1.0,False,False,,,,None
522,2022-03-25,7181.09716796875,7950.0,7950.0,7900.0,7900.0,85101200,BBCA.JK,0.003154574132492094,7948.75,7948.75,8207.530032582032,7689.969967417967,7560.5799511269515,0,,0.0,1.0,False,False,,,,None
523,2022-03-28,7245.296875,7900.0,7900.0,7800.0,7825.0,83911500,BBCA.JK,-0.0062893081761006275,7943.75,7943.75,8202.224777350355,7685.275222649645,7556.0378339744675,0,,-0.0,1.0,False,False,,,,None
524,2022-03-29,7199.4404296875,7850.0,7900.0,7825.0,7875.0,62180600,BBCA.JK,-0.006329113924050667,7933.75,7933.75,8190.385621271216,7677.114378728784,7548.796568093176,0,,-0.0,1.0,False,False,,,,None
525,2022-03-30,7222.36865234375,7875.0,7900.0,7825.0,7900.0,71430600,BBCA.JK,0.0031847133757962887,7925.0,7925.0,8176.835368110952,7673.164631889048,7547.2469478335715,0,,0.0,1.0,False,False,,,,None
526,2022-03-31,7314.08056640625,7975.0,8000.0,7875.0,7925.0,112691900,BBCA.JK,0.012698412698412653,7925.0,7925.0,8176.835368110952,7673.164631889048,7547.2469478335715,0,,0.0,1.0,False,False,,,,None
527,2022-04-01,7268.224609375,7925.0,8075.0,7850.0,8075.0,105575400,BBCA.JK,-0.006269592476489061,7926.25,7926.25,8177.810916552715,7674.689083447285,7548.908625170928,0,,-0.0,1.0,False,False,,,,None
528,2022-04-04,7245.296875,7900.0,7925.0,7825.0,7925.0,57321200,BBCA.JK,-0.003154574132492094,7936.25,7936.25,8164.789412701386,7707.710587298614,7593.44088094792,0,,-0.0,1.0,False,False,,,,None
529,2022-04-05,7245.296875,7900.0,7900.0,7850.0,7900.0,48528300,BBCA.JK,0.0,7948.75,7948.75,8134.757215479739,7762.742784520261,7669.739176780391,0,,0.0,1.0,False,False,,,,None
530,2022-04-06,7107.72705078125,7750.0,7850.0,7750.0,7825.0,119263000,BBCA.JK,-0.01898734177215189,7943.75,7943.75,8145.632587033573,7741.867412966427,7640.92611944964,0,,-0.0,1.0,False,False,,,,None
531,2022-04-07,7107.72705078125,7750.0,7825.0,7700.0,7725.0,68619400,BBCA.JK,0.0,7935.0,7935.0,8154.688775076782,7715.311224923218,7605.466837384828,0,,0.0,1.0,False,False,,,,None
532,2022-04-08,7199.4404296875,7850.0,7875.0,7775.0,7800.0,69791600,BBCA.JK,0.012903225806451646,7930.0,7930.0,8152.781460062027,7707.218539937973,7595.82780990696,0,,0.0,1.0,False,False,,,,None
533,2022-04-11,7084.79931640625,7725.0,7875.0,7725.0,7825.0,62776200,BBCA.JK,-0.015923566878980888,7912.5,7912.5,8142.202324530547,7682.797675469453,7567.94651320418,0,,-0.0,1.0,False,False,,,,None
534,2022-04-12,7153.58447265625,7800.0,7800.0,7700.0,7725.0,73471300,BBCA.JK,0.009708737864077666,7895.0,7895.0,8100.580052278271,7689.419947721729,7586.629921582593,0,,0.0,1.0,False,False,,,,None
535,2022-04-13,7153.58447265625,7800.0,7850.0,7750.0,7800.0,57622100,BBCA.JK,0.0,7875.0,7875.0,8026.310068541737,7723.689931458263,7648.034897187395,0,,0.0,1.0,False,False,,,,None
536,2022-04-14,7061.87158203125,7700.0,7800.0,7700.0,7800.0,93342900,BBCA.JK,-0.012820512820512775,7860.0,7860.0,8018.446404685921,7701.553595314079,7622.330392971118,1,,-0.0,1.0,True,False,0.02922077922077926,2022-04-21,7925.0,Win
537,2022-04-18,7061.87158203125,7700.0,7725.0,7625.0,7700.0,68464700,BBCA.JK,0.0,7850.0,7850.0,8022.443736056904,7677.556263943096,7591.334395914645,1,,0.0,1.0,False,False,,,,None
538,2022-04-19,6993.0869140625,7625.0,7700.0,7625.0,7700.0,98632000,BBCA.JK,-0.009740259740259716,7836.25,7836.25,8033.917317533912,7638.582682466088,7539.749023699132,1,,-0.009740259740259716,0.9902597402597403,False,False,,,,None
539,2022-04-20,7016.01513671875,7650.0,7725.0,7625.0,7725.0,124388800,BBCA.JK,0.003278688524590123,7822.5,7822.5,8032.073501740031,7612.926498259969,7508.139747389953,1,,0.003278688524590123,0.9935064935064934,False,False,,,,None
540,2022-04-21,7268.224609375,7925.0,7925.0,7750.0,7800.0,129323400,BBCA.JK,0.03594771241830075,7823.75,7823.75,8035.556142746765,7611.943857253235,7506.040785879853,0,,0.03594771241830075,1.0292207792207793,False,True,,,,None
