,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,LowerBand_2,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
30759,2023-03-27,701.2594604492188,740.0,800.0,740.0,800.0,19315600,PGEO.JK,-0.0691823899371069,829.25,,,,,0,,,,False,False,,,,None
30760,2023-03-28,658.6152954101562,695.0,740.0,690.0,700.0,27500000,PGEO.JK,-0.060810810810810856,820.25,,,,,0,,-0.0,1.0,False,False,,,,None
30761,2023-03-29,672.8300170898438,710.0,720.0,675.0,695.0,12946300,PGEO.JK,0.021582733812949728,814.25,,,,,0,,0.0,1.0,False,False,,,,None
30762,2023-03-30,668.091796875,705.0,720.0,695.0,710.0,5913300,PGEO.JK,-0.007042253521126751,809.5,,,,,0,,-0.0,1.0,False,False,,,,None
30763,2023-03-31,658.6152954101562,695.0,720.0,690.0,715.0,14933900,PGEO.JK,-0.014184397163120588,802.5,,,,,0,,-0.0,1.0,False,False,,,,None
30764,2023-04-03,620.7094116210938,655.0,700.0,655.0,695.0,19558900,PGEO.JK,-0.05755395683453235,791.75,,,,,0,,-0.0,1.0,False,False,,,,None
30765,2023-04-04,625.4476318359375,660.0,665.0,620.0,620.0,10990000,PGEO.JK,0.007633587786259444,781.0,,,,,0,,0.0,1.0,False,False,,,,None
30766,2023-04-05,630.1859130859375,665.0,675.0,650.0,655.0,7587200,PGEO.JK,0.007575757575757569,771.25,,,,,0,,0.0,1.0,False,False,,,,None
30767,2023-04-06,615.97119140625,650.0,670.0,650.0,665.0,8404500,PGEO.JK,-0.022556390977443663,760.75,,,,,0,,-0.0,1.0,False,False,,,,None
30768,2023-04-10,582.803466796875,615.0,655.0,610.0,650.0,18448600,PGEO.JK,-0.05384615384615388,748.5,,,,,0,,-0.0,1.0,False,False,,,,None
30769,2023-04-11,658.6152954101562,695.0,715.0,595.0,595.0,37952700,PGEO.JK,0.13008130081300817,740.5,,,,,0,,0.0,1.0,False,False,,,,None
30770,2023-04-12,649.1388549804688,685.0,710.0,660.0,700.0,29865300,PGEO.JK,-0.014388489208633115,731.75,,,,,0,,-0.0,1.0,False,False,,,,None
30771,2023-04-13,682.3065185546875,720.0,730.0,670.0,685.0,23065000,PGEO.JK,0.051094890510948954,725.75,,,,,0,,0.0,1.0,False,False,,,,None
30772,2023-04-14,682.3065185546875,720.0,735.0,705.0,725.0,19684800,PGEO.JK,0.0,720.5,,,,,0,,0.0,1.0,False,False,,,,None
30773,2023-04-17,710.7359619140625,750.0,760.0,715.0,730.0,22994600,PGEO.JK,0.04166666666666674,717.5,,,,,0,,0.0,1.0,False,False,,,,None
30774,2023-04-18,710.7359619140625,750.0,760.0,735.0,755.0,12663400,PGEO.JK,0.0,715.5,,,,,0,,0.0,1.0,False,False,,,,None
30775,2023-04-26,724.95068359375,765.0,775.0,720.0,750.0,8322100,PGEO.JK,0.020000000000000018,713.5,,,,,0,,0.0,1.0,False,False,,,,None
30776,2023-04-27,720.21240234375,760.0,765.0,740.0,765.0,12986300,PGEO.JK,-0.006535947712418277,711.5,,,,,0,,-0.0,1.0,False,False,,,,None
30777,2023-04-28,715.4741821289062,755.0,770.0,745.0,760.0,9437800,PGEO.JK,-0.006578947368421018,709.25,,,,,0,,-0.0,1.0,False,False,,,,None
30778,2023-05-02,724.95068359375,765.0,765.0,740.0,755.0,9443900,PGEO.JK,0.013245033112582849,707.75,707.75,795.13752169142,620.36247830858,576.66871746287,0,,0.0,1.0,False,False,,,,None
30779,2023-05-03,720.21240234375,760.0,765.0,750.0,765.0,9151700,PGEO.JK,-0.006535947712418277,708.75,708.75,798.1264952028039,619.3735047971961,574.6852571957942,0,,-0.0,1.0,False,False,,,,None
30780,2023-05-04,729.6889038085938,770.0,775.0,755.0,760.0,7527200,PGEO.JK,0.013157894736842035,712.5,712.5,805.6608682249207,619.3391317750793,572.758697662619,0,,0.0,1.0,False,False,,,,None
30781,2023-05-05,710.7359619140625,750.0,775.0,740.0,775.0,4341400,PGEO.JK,-0.025974025974025983,714.5,714.5,809.1405943835051,619.8594056164949,572.5391084247424,0,,-0.0,1.0,False,False,,,,None
30782,2023-05-08,729.6889038085938,770.0,785.0,745.0,750.0,8256300,PGEO.JK,0.026666666666666616,717.75,717.75,815.432353090326,620.067646909674,571.226470364511,0,,0.0,1.0,False,False,,,,None
30783,2023-05-09,729.6889038085938,770.0,775.0,750.0,770.0,9160000,PGEO.JK,0.0,721.5,721.5,821.2417718542815,621.7582281457185,571.8873422185777,0,,0.0,1.0,False,False,,,,None
30784,2023-05-10,739.1654052734375,780.0,785.0,760.0,770.0,15681500,PGEO.JK,0.01298701298701288,727.75,727.75,825.5938605771029,629.9061394228971,580.9842091343457,0,,0.0,1.0,False,False,,,,None
30785,2023-05-11,739.1654052734375,780.0,785.0,770.0,780.0,3764000,PGEO.JK,0.0,733.75,733.75,828.7776967935912,638.7223032064088,591.2084548096133,0,,0.0,1.0,False,False,,,,None
30786,2023-05-12,743.9036254882812,785.0,790.0,765.0,785.0,54525100,PGEO.JK,0.0064102564102563875,739.75,739.75,831.6008516420418,647.8991483579582,601.9737225369373,0,,0.0,1.0,False,False,,,,None
30787,2023-05-15,796.0242309570312,840.0,855.0,780.0,790.0,44699900,PGEO.JK,0.07006369426751591,749.25,749.25,841.3183384631675,657.1816615368325,611.1474923052488,0,,0.0,1.0,False,False,,,,None
30788,2023-05-16,796.0242309570312,840.0,850.0,830.0,835.0,17007600,PGEO.JK,0.0,760.5,760.5,837.2017463604107,683.7982536395893,645.4473804593839,0,,0.0,1.0,False,False,,,,None
30789,2023-05-17,796.0242309570312,840.0,860.0,830.0,840.0,12053700,PGEO.JK,0.0,767.75,767.75,845.7833936614045,689.7166063385955,650.6999095078933,0,,0.0,1.0,False,False,,,,None
30790,2023-05-19,805.5007934570312,850.0,855.0,835.0,840.0,8371300,PGEO.JK,0.011904761904761862,776.0,776.0,852.0609174142322,699.9390825857678,661.9086238786516,0,,0.0,1.0,False,False,,,,None
30791,2023-05-22,772.3330688476562,815.0,855.0,795.0,850.0,14387000,PGEO.JK,-0.04117647058823526,780.75,780.75,853.8954930798518,707.6045069201482,671.0317603802223,0,,-0.0,1.0,False,False,,,,None
30792,2023-05-23,772.3330688476562,815.0,820.0,800.0,815.0,5468900,PGEO.JK,0.0,785.5,785.5,854.2405495897046,716.7594504102954,682.389175615443,0,,0.0,1.0,False,False,,,,None
30793,2023-05-24,786.5477905273438,830.0,870.0,805.0,815.0,17176100,PGEO.JK,0.018404907975460016,789.5,789.5,858.8503690272116,720.1496309727884,685.4744464591826,0,,0.0,1.0,False,False,,,,None
30794,2023-05-25,781.8095092773438,825.0,845.0,810.0,830.0,5667500,PGEO.JK,-0.0060240963855421326,793.25,793.25,861.7124368771504,724.7875631228496,690.5563446842744,0,,-0.0,1.0,False,False,,,,None
30795,2023-05-26,796.0242309570312,840.0,845.0,810.0,825.0,3715000,PGEO.JK,0.018181818181818077,797.0,797.0,867.1427116670001,726.8572883329999,691.7859324995,0,,0.0,1.0,False,False,,,,None
30796,2023-05-29,814.9772338867188,860.0,865.0,820.0,840.0,7214500,PGEO.JK,0.023809523809523725,802.0,802.0,875.2263973110639,728.7736026889361,692.1604040334041,0,,0.0,1.0,False,False,,,,None
30797,2023-05-30,838.6683959960938,885.0,885.0,850.0,860.0,23644400,PGEO.JK,0.029069767441860517,808.5,808.5,887.0459972513585,729.9540027486415,690.6810041229622,0,,0.0,1.0,False,False,,,,None
30798,2023-05-31,862.359619140625,910.0,920.0,880.0,885.0,38856100,PGEO.JK,0.02824858757062154,815.75,815.75,903.606042538497,727.893957461503,683.9659361922545,0,,0.0,1.0,False,False,,,,None
30799,2023-06-05,862.359619140625,910.0,920.0,900.0,905.0,28913700,PGEO.JK,0.0,823.25,823.25,916.5110935972083,729.9889064027917,683.3583596041876,0,,0.0,1.0,False,False,,,,None
30800,2023-06-06,876.5743408203125,925.0,935.0,910.0,915.0,54003400,PGEO.JK,0.016483516483516425,831.0,831.0,931.1367486043586,730.8632513956414,680.7948770934622,0,,0.0,1.0,False,False,,,,None
30801,2023-06-07,862.359619140625,910.0,930.0,910.0,925.0,20918600,PGEO.JK,-0.01621621621621616,839.0,839.0,937.4404709242563,740.5595290757437,691.3392936136156,0,,-0.0,1.0,False,False,,,,None
30802,2023-06-08,814.9772338867188,860.0,910.0,855.0,910.0,11927200,PGEO.JK,-0.05494505494505497,843.5,843.5,936.7512170091311,750.2487829908689,703.6231744863034,0,,-0.0,1.0,False,False,,,,None
30803,2023-06-09,814.9772338867188,860.0,865.0,850.0,865.0,6627500,PGEO.JK,0.0,848.0,848.0,934.7786051731032,761.2213948268968,717.8320922403452,0,,0.0,1.0,False,False,,,,None
30804,2023-06-12,810.239013671875,855.0,860.0,830.0,860.0,11086600,PGEO.JK,-0.005813953488372103,851.75,851.75,932.4231547340048,771.0768452659952,730.7402678989927,0,,-0.0,1.0,False,False,,,,None
30805,2023-06-13,810.239013671875,855.0,855.0,830.0,855.0,25573900,PGEO.JK,0.0,855.5,855.5,928.7623260690818,782.2376739309182,745.6065108963771,0,,0.0,1.0,False,False,,,,None
