,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,LowerBand_2,Signal,Decision,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
16852,2022-01-28,12000.0,12000.0,12000.0,11800.0,11800.0,1500,SMMA.JK,0.016949152542372836,11676.25,,,,,0,,,,False,False,,,,None
16853,2022-01-31,12000.0,12000.0,12000.0,12000.0,12000.0,500,SMMA.JK,0.0,11687.5,,,,,0,,0.0,1.0,False,False,,,,None
16854,2022-02-02,12000.0,12000.0,12000.0,12000.0,12000.0,0,SMMA.JK,0.0,11698.75,,,,,0,,0.0,1.0,False,False,,,,None
16855,2022-02-03,12000.0,12000.0,12000.0,12000.0,12000.0,0,SMMA.JK,0.0,11710.0,,,,,0,,0.0,1.0,False,False,,,,None
16856,2022-02-04,12000.0,12000.0,12000.0,12000.0,12000.0,0,SMMA.JK,0.0,11721.25,,,,,0,,0.0,1.0,False,False,,,,None
16857,2022-02-07,12000.0,12000.0,12000.0,12000.0,12000.0,100,SMMA.JK,0.0,11732.5,,,,,0,,0.0,1.0,False,False,,,,None
16858,2022-02-08,12000.0,12000.0,12000.0,12000.0,12000.0,100,SMMA.JK,0.0,11743.75,,,,,0,,0.0,1.0,False,False,,,,None
16859,2022-02-09,12300.0,12300.0,12500.0,12000.0,12000.0,3000,SMMA.JK,0.02499999999999991,11770.0,,,,,0,,0.0,1.0,False,False,,,,None
16860,2022-02-10,12300.0,12300.0,12300.0,12300.0,12300.0,0,SMMA.JK,0.0,11835.0,,,,,0,,0.0,1.0,False,False,,,,None
16861,2022-02-11,12300.0,12300.0,12300.0,12300.0,12300.0,0,SMMA.JK,0.0,11870.0,,,,,0,,0.0,1.0,False,False,,,,None
16862,2022-02-14,11475.0,11475.0,12300.0,11475.0,12300.0,1400,SMMA.JK,-0.06707317073170727,11863.75,,,,,0,,-0.0,1.0,False,False,,,,None
16863,2022-02-15,12000.0,12000.0,12000.0,12000.0,12000.0,200,SMMA.JK,0.045751633986928164,11883.75,,,,,0,,0.0,1.0,False,False,,,,None
16864,2022-02-16,12000.0,12000.0,12000.0,12000.0,12000.0,100,SMMA.JK,0.0,11903.75,,,,,0,,0.0,1.0,False,False,,,,None
16865,2022-02-17,12000.0,12000.0,12000.0,11200.0,12000.0,3500,SMMA.JK,0.0,11923.75,,,,,0,,0.0,1.0,False,False,,,,None
16866,2022-02-18,12000.0,12000.0,12000.0,11400.0,11400.0,1400,SMMA.JK,0.0,11943.75,,,,,0,,0.0,1.0,False,False,,,,None
16867,2022-02-21,12000.0,12000.0,12000.0,12000.0,12000.0,100,SMMA.JK,0.0,11958.75,,,,,0,,0.0,1.0,False,False,,,,None
16868,2022-02-22,12050.0,12050.0,12300.0,12050.0,12175.0,2300,SMMA.JK,0.004166666666666652,11971.25,,,,,0,,0.0,1.0,False,False,,,,None
16869,2022-02-23,12050.0,12050.0,12050.0,12050.0,12050.0,100,SMMA.JK,0.0,11993.75,,,,,0,,0.0,1.0,False,False,,,,None
16870,2022-02-24,12050.0,12050.0,12050.0,12050.0,12050.0,0,SMMA.JK,0.0,12016.25,,,,,0,,0.0,1.0,False,False,,,,None
16871,2022-02-25,12050.0,12050.0,12050.0,12050.0,12050.0,0,SMMA.JK,0.0,12028.75,12028.75,12365.637846400894,11691.862153599106,11523.41823039866,0,,0.0,1.0,False,False,,,,None
16872,2022-03-01,12050.0,12050.0,12050.0,11800.0,11800.0,300,SMMA.JK,0.0,12031.25,12031.25,12367.981581374152,11694.518418625848,11526.152627938773,0,,0.0,1.0,False,False,,,,None
16873,2022-03-02,12050.0,12050.0,12050.0,12050.0,12050.0,0,SMMA.JK,0.0,12033.75,12033.75,12370.247047769953,11697.252952230047,11529.004428345068,0,,0.0,1.0,False,False,,,,None
