,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
9051,2022-01-28,3996.529541015625,5475.0,5525.0,5450.0,5475.0,27378500,ASII.JK,0.0,5622.5,5510.05,0,,,False,False,,,,None
9052,2022-01-31,3996.529541015625,5475.0,5550.0,5450.0,5475.0,32006300,ASII.JK,0.0,5610.0,5497.8,1,0.0,1.0,True,False,0.004566210045662045,2022-02-15,5500.0,Win
9053,2022-02-02,4014.7783203125,5500.0,5525.0,5425.0,5500.0,33450400,ASII.JK,0.004566210045662045,5596.25,5484.325,1,0.004566210045662045,1.004566210045662,False,False,,,,None
9054,2022-02-03,4014.7783203125,5500.0,5550.0,5450.0,5500.0,38565600,ASII.JK,0.0,5592.5,5480.65,1,0.0,1.004566210045662,False,False,,,,None
9055,2022-02-04,4014.7783203125,5500.0,5525.0,5475.0,5525.0,16052500,ASII.JK,0.0,5583.75,5472.075,1,0.0,1.004566210045662,False,False,,,,None
9056,2022-02-07,3996.529541015625,5475.0,5525.0,5450.0,5500.0,46685400,ASII.JK,-0.004545454545454519,5572.5,5461.05,1,-0.004545454545454519,1.0,False,False,,,,None
9057,2022-02-08,4051.27685546875,5550.0,5700.0,5500.0,5525.0,95691000,ASII.JK,0.013698630136986356,5567.5,5456.15,1,0.013698630136986356,1.0136986301369864,False,False,,,,None
9058,2022-02-09,4051.27685546875,5550.0,5650.0,5475.0,5550.0,80244900,ASII.JK,0.0,5560.0,5448.8,1,0.0,1.0136986301369864,False,False,,,,None
9059,2022-02-10,3978.281005859375,5450.0,5625.0,5450.0,5575.0,93265400,ASII.JK,-0.018018018018018056,5546.25,5435.325,1,-0.018018018018018056,0.995433789954338,False,False,,,,None
9060,2022-02-11,3978.281005859375,5450.0,5475.0,5400.0,5450.0,36376700,ASII.JK,0.0,5530.0,5419.4,1,0.0,0.995433789954338,False,False,,,,None
9061,2022-02-14,3868.786865234375,5300.0,5425.0,5250.0,5400.0,74307400,ASII.JK,-0.02752293577981646,5508.75,5398.575,1,-0.02752293577981646,0.9680365296803654,False,False,,,,None
9062,2022-02-15,4014.7783203125,5500.0,5525.0,5300.0,5300.0,77964800,ASII.JK,0.037735849056603765,5500.0,5390.0,0,0.037735849056603765,1.004566210045662,False,True,,,,None
9063,2022-02-16,3996.529541015625,5475.0,5600.0,5475.0,5550.0,46730000,ASII.JK,-0.004545454545454519,5491.25,5381.425,0,-0.0,1.004566210045662,False,False,,,,None
9064,2022-02-17,3996.529541015625,5475.0,5525.0,5425.0,5500.0,47572000,ASII.JK,0.0,5485.0,5375.3,0,0.0,1.004566210045662,False,False,,,,None
9065,2022-02-18,4087.7744140625,5600.0,5625.0,5425.0,5450.0,53981400,ASII.JK,0.022831050228310446,5488.75,5378.974999999999,0,0.0,1.004566210045662,False,False,,,,None
9066,2022-02-21,4069.525390625,5575.0,5650.0,5550.0,5625.0,27509200,ASII.JK,-0.004464285714285698,5487.5,5377.75,0,-0.0,1.004566210045662,False,False,,,,None
9067,2022-02-22,4069.525390625,5575.0,5575.0,5450.0,5525.0,49233600,ASII.JK,0.0,5490.0,5380.2,0,0.0,1.004566210045662,False,False,,,,None
9068,2022-02-23,4124.2724609375,5650.0,5650.0,5525.0,5575.0,44299100,ASII.JK,0.013452914798206317,5500.0,5390.0,0,0.0,1.004566210045662,False,False,,,,None
9069,2022-02-24,4160.77001953125,5700.0,5775.0,5525.0,5625.0,76492000,ASII.JK,0.008849557522123908,5512.5,5402.25,0,0.0,1.004566210045662,False,False,,,,None
9070,2022-02-25,4233.76708984375,5800.0,5800.0,5650.0,5700.0,97598000,ASII.JK,0.01754385964912286,5528.75,5418.175,0,0.0,1.004566210045662,False,False,,,,None
9071,2022-03-01,4160.77001953125,5700.0,5950.0,5700.0,5800.0,101227600,ASII.JK,-0.017241379310344862,5540.0,5429.2,0,-0.0,1.004566210045662,False,False,,,,None
9072,2022-03-02,4033.02734375,5525.0,5700.0,5500.0,5650.0,80565600,ASII.JK,-0.030701754385964897,5542.5,5431.65,0,-0.0,1.004566210045662,False,False,,,,None
9073,2022-03-04,4106.0234375,5625.0,5675.0,5525.0,5575.0,50348400,ASII.JK,0.018099547511312153,5548.75,5437.775,0,0.0,1.004566210045662,False,False,,,,None
9074,2022-03-07,4233.76708984375,5800.0,5825.0,5550.0,5600.0,59978000,ASII.JK,0.03111111111111109,5563.75,5452.474999999999,0,0.0,1.004566210045662,False,False,,,,None
9075,2022-03-08,4562.2490234375,6250.0,6550.0,5975.0,6000.0,256655000,ASII.JK,0.07758620689655182,5601.25,5489.224999999999,0,0.0,1.004566210045662,False,False,,,,None
9076,2022-03-09,4598.74658203125,6300.0,6500.0,6225.0,6500.0,107853200,ASII.JK,0.008000000000000007,5642.5,5529.65,0,0.0,1.004566210045662,False,False,,,,None
9077,2022-03-10,4562.2490234375,6250.0,6300.0,6150.0,6300.0,56584100,ASII.JK,-0.007936507936507908,5677.5,5563.95,0,-0.0,1.004566210045662,False,False,,,,None
9078,2022-03-11,4580.4970703125,6275.0,6300.0,6125.0,6175.0,32940500,ASII.JK,0.0040000000000000036,5713.75,5599.474999999999,0,0.0,1.004566210045662,False,False,,,,None
9079,2022-03-14,4653.4931640625,6375.0,6425.0,6300.0,6350.0,61811900,ASII.JK,0.015936254980079667,5760.0,5644.8,0,0.0,1.004566210045662,False,False,,,,None
