,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
23996,2022-05-18,248.0,248.0,250.0,186.0,186.0,4266865400,GOTO.JK,0.24,301.0,294.98,0,,,False,False,,,,None
23997,2022-05-19,280.0,280.0,292.0,232.0,232.0,7571482600,GOTO.JK,0.12903225806451624,295.9,289.98199999999997,1,0.0,1.0,True,False,0.08571428571428563,2022-05-20,304.0,Win
23998,2022-05-20,304.0,304.0,314.0,262.0,262.0,4241679500,GOTO.JK,0.08571428571428563,292.6,286.748,0,0.08571428571428563,1.0857142857142856,False,True,,,,None
23999,2022-05-23,296.0,296.0,324.0,286.0,324.0,4968873700,GOTO.JK,-0.02631578947368418,288.7,282.926,0,-0.0,1.0857142857142856,False,False,,,,None
24000,2022-05-24,302.0,302.0,312.0,276.0,276.0,4221223100,GOTO.JK,0.020270270270270174,285.0,279.3,0,0.0,1.0857142857142856,False,False,,,,None
24001,2022-05-25,304.0,304.0,310.0,290.0,300.0,3111550600,GOTO.JK,0.0066225165562914245,281.3,275.674,0,0.0,1.0857142857142856,False,False,,,,None
24002,2022-05-27,312.0,312.0,314.0,300.0,304.0,3009337300,GOTO.JK,0.026315789473684292,279.0,273.42,0,0.0,1.0857142857142856,False,False,,,,None
24003,2022-05-30,314.0,314.0,318.0,308.0,318.0,3448044600,GOTO.JK,0.0064102564102563875,277.8,272.244,0,0.0,1.0857142857142856,False,False,,,,None
24004,2022-05-31,304.0,304.0,314.0,300.0,314.0,2072919200,GOTO.JK,-0.031847133757961776,276.0,270.48,0,-0.0,1.0857142857142856,False,False,,,,None
24005,2022-06-02,344.0,344.0,346.0,304.0,344.0,5638486100,GOTO.JK,0.13157894736842102,276.2,270.676,0,0.0,1.0857142857142856,False,False,,,,None
24006,2022-06-03,354.0,354.0,364.0,342.0,364.0,3103587800,GOTO.JK,0.029069767441860517,277.5,271.95,0,0.0,1.0857142857142856,False,False,,,,None
24007,2022-06-06,330.0,330.0,358.0,330.0,352.0,3429231900,GOTO.JK,-0.06779661016949157,278.5,272.93,0,-0.0,1.0857142857142856,False,False,,,,None
24008,2022-06-07,364.0,364.0,370.0,310.0,310.0,7097558600,GOTO.JK,0.10303030303030303,282.2,276.556,0,0.0,1.0857142857142856,False,False,,,,None
24009,2022-06-08,378.0,378.0,390.0,350.0,362.0,6461195500,GOTO.JK,0.03846153846153855,287.5,281.75,0,0.0,1.0857142857142856,False,False,,,,None
24010,2022-06-09,384.0,384.0,404.0,370.0,378.0,6857099000,GOTO.JK,0.015873015873015817,294.0,288.12,0,0.0,1.0857142857142856,False,False,,,,None
24011,2022-06-10,386.0,386.0,398.0,370.0,384.0,4737100100,GOTO.JK,0.005208333333333259,301.4,295.37199999999996,0,0.0,1.0857142857142856,False,False,,,,None
24012,2022-06-13,388.0,388.0,390.0,370.0,378.0,4416773900,GOTO.JK,0.005181347150259086,309.7,303.506,0,0.0,1.0857142857142856,False,False,,,,None
24013,2022-06-14,400.0,400.0,400.0,382.0,382.0,4917375800,GOTO.JK,0.030927835051546282,319.3,312.914,0,0.0,1.0857142857142856,False,False,,,,None
24014,2022-06-15,404.0,404.0,416.0,398.0,400.0,3624954900,GOTO.JK,0.010000000000000009,329.8,323.204,0,0.0,1.0857142857142856,False,False,,,,None
24015,2022-06-16,392.0,392.0,412.0,382.0,408.0,3994392700,GOTO.JK,-0.02970297029702973,339.4,332.61199999999997,0,-0.0,1.0857142857142856,False,False,,,,None
24016,2022-06-17,366.0,366.0,390.0,366.0,390.0,2749644800,GOTO.JK,-0.06632653061224492,345.3,338.394,0,-0.0,1.0857142857142856,False,False,,,,None
24017,2022-06-20,370.0,370.0,376.0,344.0,366.0,4244450500,GOTO.JK,0.010928961748633892,349.8,342.80400000000003,0,0.0,1.0857142857142856,False,False,,,,None
24018,2022-06-21,378.0,378.0,380.0,362.0,374.0,2290207400,GOTO.JK,0.021621621621621623,353.5,346.43,0,0.0,1.0857142857142856,False,False,,,,None
24019,2022-06-22,380.0,380.0,386.0,370.0,382.0,1834331100,GOTO.JK,0.005291005291005346,357.7,350.546,0,0.0,1.0857142857142856,False,False,,,,None
24020,2022-06-23,380.0,380.0,384.0,374.0,380.0,1406469400,GOTO.JK,0.0,361.6,354.368,0,0.0,1.0857142857142856,False,False,,,,None
24021,2022-06-24,392.0,392.0,402.0,378.0,380.0,3220565000,GOTO.JK,0.03157894736842115,366.0,358.68,0,0.0,1.0857142857142856,False,False,,,,None
24022,2022-06-27,394.0,394.0,400.0,384.0,396.0,1513413700,GOTO.JK,0.005102040816326481,370.1,362.69800000000004,0,0.0,1.0857142857142856,False,False,,,,None
24023,2022-06-28,392.0,392.0,394.0,384.0,394.0,899052600,GOTO.JK,-0.005076142131979711,374.0,366.52,0,-0.0,1.0857142857142856,False,False,,,,None
