,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
36914,2022-01-28,16000.0,16000.0,16000.0,16000.0,16000.0,100,SUPR.JK,0.0,15871.25,,,,0,,,False,False,,,,None
36915,2022-01-31,16000.0,16000.0,16000.0,16000.0,16000.0,200,SUPR.JK,0.0,15891.25,,,,0,0.0,1.0,False,False,,,,None
36916,2022-02-02,16000.0,16000.0,16000.0,16000.0,16000.0,0,SUPR.JK,0.0,15911.25,,,,0,0.0,1.0,False,False,,,,None
36917,2022-02-03,16000.0,16000.0,16000.0,16000.0,16000.0,0,SUPR.JK,0.0,15931.25,,,,0,0.0,1.0,False,False,,,,None
36918,2022-02-04,16000.0,16000.0,16000.0,16000.0,16000.0,100,SUPR.JK,0.0,15951.25,,,,0,0.0,1.0,False,False,,,,None
36919,2022-02-07,16000.0,16000.0,16000.0,16000.0,16000.0,100,SUPR.JK,0.0,15971.25,,,,0,0.0,1.0,False,False,,,,None
36920,2022-02-08,16300.0,16300.0,16300.0,16000.0,16000.0,500,SUPR.JK,0.018750000000000044,16006.25,,,,0,0.0,1.0,False,False,,,,None
36921,2022-02-09,16550.0,16550.0,16625.0,16550.0,16575.0,500,SUPR.JK,0.015337423312883347,16043.75,,,,0,0.0,1.0,False,False,,,,None
36922,2022-02-10,16550.0,16550.0,16600.0,16550.0,16600.0,200,SUPR.JK,0.0,16070.0,,,,0,0.0,1.0,False,False,,,,None
36923,2022-02-11,19850.0,19850.0,19850.0,16800.0,16800.0,1700,SUPR.JK,0.19939577039274914,16262.5,,,,0,0.0,1.0,False,False,,,,None
36924,2022-02-14,23800.0,23800.0,23800.0,20850.0,20850.0,300,SUPR.JK,0.19899244332493704,16652.5,,,,0,0.0,1.0,False,False,,,,None
36925,2022-02-15,28550.0,28550.0,28550.0,28550.0,28550.0,100,SUPR.JK,0.19957983193277307,17280.0,,,,0,0.0,1.0,False,False,,,,None
36926,2022-02-16,34250.0,34250.0,34250.0,28950.0,28950.0,500,SUPR.JK,0.1996497373029773,18192.5,,,,0,0.0,1.0,False,False,,,,None
36927,2022-02-17,41100.0,41100.0,41100.0,41100.0,41100.0,300,SUPR.JK,0.19999999999999996,19447.5,,,,0,0.0,1.0,False,False,,,,None
36928,2022-02-18,49300.0,49300.0,49300.0,49300.0,49300.0,200,SUPR.JK,0.1995133819951338,21112.5,,,,0,0.0,1.0,False,False,,,,None
36929,2022-02-21,49300.0,49300.0,49300.0,49300.0,49300.0,0,SUPR.JK,0.0,22777.5,,,,0,0.0,1.0,False,False,,,,None
36930,2022-02-22,59150.0,59150.0,59150.0,50150.0,50150.0,12700,SUPR.JK,0.19979716024340766,24935.0,,,,0,0.0,1.0,False,False,,,,None
36931,2022-02-23,70975.0,70975.0,70975.0,59150.0,59150.0,7400,SUPR.JK,0.19991546914623837,27683.75,,,,0,0.0,1.0,False,False,,,,None
36932,2022-02-24,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,30432.5,,,,0,0.0,1.0,False,False,,,,None
36933,2022-02-25,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,33181.25,33181.25,75332.5560139803,-8970.056013980291,0,0.0,1.0,False,False,,,,None
36934,2022-03-01,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,35930.0,35930.0,80466.29980139795,-8606.29980139796,0,0.0,1.0,False,False,,,,None
36935,2022-03-02,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,38678.75,38678.75,84793.87845442828,-7436.378454428283,0,0.0,1.0,False,False,,,,None
36936,2022-03-04,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,41427.5,41427.5,88396.65813371018,-5541.658133710182,0,0.0,1.0,False,False,,,,None
36937,2022-03-07,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,44176.25,44176.25,91314.05043938366,-2961.5504393836527,0,0.0,1.0,False,False,,,,None
36938,2022-03-08,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,46925.0,46925.0,93553.49253181442,296.5074681855767,0,0.0,1.0,False,False,,,,None
36939,2022-03-09,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,49673.75,49673.75,95092.18317826388,4255.3168217361235,0,0.0,1.0,False,False,,,,None
36940,2022-03-10,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,52407.5,52407.5,95909.29699857539,8905.703001424605,0,0.0,1.0,False,False,,,,None
36941,2022-03-11,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,55128.75,55128.75,95910.11272922512,14347.387270774881,0,0.0,1.0,False,False,,,,None
36942,2022-03-14,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,57850.0,57850.0,94883.40597210493,20816.594027895073,0,0.0,1.0,False,False,,,,None
36943,2022-03-15,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,60406.25,60406.25,93212.13793028984,27600.362069710158,0,0.0,1.0,False,False,,,,None
36944,2022-03-16,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,62765.0,62765.0,90946.67284265655,34583.32715734344,0,0.0,1.0,False,False,,,,None
36945,2022-03-17,70975.0,70975.0,70975.0,70975.0,70975.0,0,SUPR.JK,0.0,64886.25,64886.25,88188.50014547104,41583.999854528956,0,0.0,1.0,False,False,,,,None
36946,2022-03-18,66025.0,66025.0,70975.0,66025.0,70975.0,1700,SUPR.JK,-0.06974286720676293,66475.0,66475.0,84779.21291742193,48170.78708257807,0,-0.0,1.0,False,False,,,,None
36947,2022-03-21,65000.0,65000.0,65000.0,65000.0,65000.0,100,SUPR.JK,-0.015524422567209428,67670.0,67670.0,81596.00369622845,53743.99630377155,0,-0.0,1.0,False,False,,,,None
36948,2022-03-22,65000.0,65000.0,65000.0,65000.0,65000.0,0,SUPR.JK,0.0,68455.0,68455.0,79491.13204552735,57418.86795447265,0,0.0,1.0,False,False,,,,None
36949,2022-03-23,60450.0,60450.0,63775.0,60450.0,63775.0,300,SUPR.JK,-0.06999999999999995,69012.5,69012.5,76544.6329194186,61480.367080581396,1,-0.0,1.0,True,False,-0.16377171215880915,2022-04-22,50550.0,Loss
36950,2022-03-24,56225.0,56225.0,56225.0,56225.0,56225.0,100,SUPR.JK,-0.06989247311827962,68866.25,68866.25,77268.07115283409,60464.4288471659,1,-0.06989247311827962,0.9301075268817204,False,False,,,,None
36951,2022-03-25,52300.0,52300.0,52300.0,52300.0,52300.0,100,SUPR.JK,-0.06980880391285016,67932.5,67932.5,79057.26019847997,56807.73980152003,1,-0.06980880391285016,0.8651778329197684,False,False,,,,None
36952,2022-03-28,52300.0,52300.0,52300.0,52300.0,52300.0,0,SUPR.JK,0.0,66998.75,66998.75,80021.33640128555,53976.163598714455,1,0.0,0.8651778329197684,False,False,,,,None
