,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
23103,2022-01-28,139.0,139.0,145.0,134.0,137.0,1315606300,BRMS.JK,0.029629629629629672,115.15,,,,0,,,False,False,,,,None
23104,2022-01-31,139.0,139.0,142.0,136.0,140.0,419558300,BRMS.JK,0.0,116.5,,,,0,0.0,1.0,False,False,,,,None
23105,2022-02-02,138.0,138.0,144.0,137.0,140.0,402234100,BRMS.JK,-0.007194244604316502,117.6,,,,0,-0.0,1.0,False,False,,,,None
23106,2022-02-03,132.0,132.0,140.0,131.0,138.0,786146000,BRMS.JK,-0.04347826086956519,118.55,,,,0,-0.0,1.0,False,False,,,,None
23107,2022-02-04,136.0,136.0,138.0,130.0,132.0,433894300,BRMS.JK,0.030303030303030276,119.75,,,,0,0.0,1.0,False,False,,,,None
23108,2022-02-07,138.0,138.0,141.0,136.0,137.0,395882200,BRMS.JK,0.014705882352941124,121.05,,,,0,0.0,1.0,False,False,,,,None
23109,2022-02-08,137.0,137.0,139.0,136.0,139.0,223048100,BRMS.JK,-0.007246376811594235,122.45,,,,0,-0.0,1.0,False,False,,,,None
23110,2022-02-09,139.0,139.0,142.0,136.0,136.0,495875300,BRMS.JK,0.014598540145985384,124.05,,,,0,0.0,1.0,False,False,,,,None
23111,2022-02-10,147.0,147.0,149.0,140.0,142.0,1168627400,BRMS.JK,0.05755395683453246,126.2,,,,0,0.0,1.0,False,False,,,,None
23112,2022-02-11,144.0,144.0,149.0,143.0,148.0,861739900,BRMS.JK,-0.020408163265306145,128.25,,,,0,-0.0,1.0,False,False,,,,None
23113,2022-02-14,149.0,149.0,153.0,143.0,143.0,1069030900,BRMS.JK,0.03472222222222232,130.55,,,,0,0.0,1.0,False,False,,,,None
23114,2022-02-15,159.0,159.0,160.0,149.0,150.0,920895100,BRMS.JK,0.06711409395973145,133.45,,,,0,0.0,1.0,False,False,,,,None
23115,2022-02-16,170.0,170.0,170.0,158.0,160.0,1126457500,BRMS.JK,0.0691823899371069,136.5,,,,0,0.0,1.0,False,False,,,,None
23116,2022-02-17,172.0,172.0,174.0,163.0,170.0,1004850000,BRMS.JK,0.0117647058823529,139.65,,,,0,0.0,1.0,False,False,,,,None
23117,2022-02-18,172.0,172.0,176.0,170.0,174.0,613271600,BRMS.JK,0.0,142.7,,,,0,0.0,1.0,False,False,,,,None
23118,2022-02-21,171.0,171.0,173.0,164.0,173.0,676244100,BRMS.JK,-0.005813953488372103,145.2,,,,0,-0.0,1.0,False,False,,,,None
23119,2022-02-22,170.0,170.0,172.0,167.0,171.0,322614100,BRMS.JK,-0.005847953216374324,147.35,,,,0,-0.0,1.0,False,False,,,,None
23120,2022-02-23,171.0,171.0,176.0,168.0,170.0,806233100,BRMS.JK,0.00588235294117645,149.7,,,,0,0.0,1.0,False,False,,,,None
23121,2022-02-24,167.0,167.0,172.0,161.0,172.0,1037438800,BRMS.JK,-0.023391812865497075,151.25,,,,0,-0.0,1.0,False,False,,,,None
23122,2022-02-25,184.0,184.0,194.0,166.0,167.0,1965371300,BRMS.JK,0.10179640718562877,153.7,153.7,187.06622938178504,120.33377061821496,0,0.0,1.0,False,False,,,,None
23123,2022-03-01,190.0,190.0,191.0,182.0,186.0,648909700,BRMS.JK,0.032608695652173836,156.25,156.25,192.55209505335964,119.94790494664036,0,0.0,1.0,False,False,,,,None
23124,2022-03-02,188.0,188.0,198.0,185.0,191.0,865761700,BRMS.JK,-0.010526315789473717,158.7,158.7,196.67561544492798,120.724384555072,0,-0.0,1.0,False,False,,,,None
23125,2022-03-04,178.0,178.0,192.0,175.0,188.0,1457757100,BRMS.JK,-0.05319148936170215,160.7,160.7,198.29675237934367,123.10324762065632,0,-0.0,1.0,False,False,,,,None
23126,2022-03-07,186.0,186.0,192.0,170.0,170.0,782007900,BRMS.JK,0.04494382022471921,163.4,163.4,200.06290251811265,126.73709748188736,0,0.0,1.0,False,False,,,,None
23127,2022-03-08,173.0,173.0,190.0,173.0,190.0,1091197600,BRMS.JK,-0.06989247311827962,165.25,165.25,199.76239289237844,130.73760710762156,0,-0.0,1.0,False,False,,,,None
23128,2022-03-09,163.0,163.0,176.0,161.0,174.0,1270556500,BRMS.JK,-0.05780346820809246,166.5,166.5,198.58213144251386,134.41786855748614,0,-0.0,1.0,False,False,,,,None
23129,2022-03-10,164.0,164.0,168.0,153.0,163.0,767183500,BRMS.JK,0.006134969325153339,167.85,167.85,196.82748672404327,138.87251327595672,0,0.0,1.0,False,False,,,,None
23130,2022-03-11,161.0,161.0,170.0,156.0,170.0,407534300,BRMS.JK,-0.018292682926829285,168.95,168.95,194.81991750236065,143.08008249763932,0,-0.0,1.0,False,False,,,,None
23131,2022-03-14,181.0,181.0,185.0,159.0,161.0,2346906200,BRMS.JK,0.12422360248447206,170.65,170.65,194.8620022433416,146.4379977566584,0,0.0,1.0,False,False,,,,None
23132,2022-03-15,189.0,189.0,190.0,179.0,182.0,1757135700,BRMS.JK,0.04419889502762442,172.9,172.9,194.95161409535655,150.84838590464346,0,0.0,1.0,False,False,,,,None
23133,2022-03-16,189.0,189.0,193.0,179.0,179.0,1271688500,BRMS.JK,0.0,174.9,174.9,194.99346581406635,154.80653418593366,0,0.0,1.0,False,False,,,,None
23134,2022-03-17,212.0,212.0,214.0,189.0,189.0,2695054100,BRMS.JK,0.12169312169312163,177.55,177.55,202.2628775295285,152.8371224704715,0,0.0,1.0,False,False,,,,None
