,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
9944,2022-01-28,864.00634765625,869.9393310546875,904.7368774414062,869.9393310546875,894.7947387695312,33779568,BRPT.JK,-0.027777775883018108,854.7775268554688,,,,0,,,False,False,,,,None
9945,2022-01-31,878.81787109375,884.8526000976562,884.8526000976562,869.9393310546875,874.910400390625,30480085,BRPT.JK,0.017142884004207826,856.2688537597656,,,,0,0.0,1.0,False,False,,,,None
9946,2022-02-02,878.81787109375,884.8526000976562,899.7658081054688,874.910400390625,884.8526000976562,31877970,BRPT.JK,0.0,857.7601806640625,,,,0,0.0,1.0,False,False,,,,None
9947,2022-02-03,878.81787109375,884.8526000976562,899.7658081054688,874.910400390625,884.8526000976562,30866419,BRPT.JK,0.0,859.2515075683593,,,,0,0.0,1.0,False,False,,,,None
9948,2022-02-04,923.2525634765624,929.5923461914062,934.5634155273438,889.8236694335938,894.7947387695312,68982468,BRPT.JK,0.050561806665666564,863.2283752441406,,,,0,0.0,1.0,False,False,,,,None
9949,2022-02-07,933.1268920898438,939.5344848632812,939.5344848632812,919.650146484375,934.5634155273438,46459805,BRPT.JK,0.010695159779024133,868.1994567871094,,,,0,0.0,1.0,False,False,,,,None
9950,2022-02-08,913.378173828125,919.650146484375,939.5344848632812,919.650146484375,934.5634155273438,38825351,BRPT.JK,-0.021164032506800212,872.6734313964844,,,,0,-0.0,1.0,False,False,,,,None
9951,2022-02-09,962.7499389648438,969.3609619140624,989.2453002929688,919.650146484375,919.650146484375,104949789,BRPT.JK,0.054054050466605386,879.1358367919922,,,,0,0.0,1.0,False,False,,,,None
9952,2022-02-10,1046.68212890625,1053.869384765625,1053.869384765625,974.33203125,974.33203125,149164410,BRPT.JK,0.08717951946888358,888.0837860107422,,,,0,0.0,1.0,False,False,,,,None
9953,2022-02-11,1012.1217651367188,1019.07177734375,1088.6669921875,1004.1585693359376,1053.869384765625,118537475,BRPT.JK,-0.03301889961402926,895.0433013916015,,,,0,-0.0,1.0,False,False,,,,None
9954,2022-02-14,987.435791015625,994.2163696289062,1014.1007080078124,959.4188232421876,1014.1007080078124,69547335,BRPT.JK,-0.02439024244163679,902.002816772461,,,,0,-0.0,1.0,False,False,,,,None
9955,2022-02-15,987.435791015625,994.2163696289062,1004.1585693359376,984.2742309570312,994.2163696289062,39466257,BRPT.JK,0.0,909.7079925537109,,,,0,0.0,1.0,False,False,,,,None
9956,2022-02-16,1002.2473754882812,1009.129638671875,1043.92724609375,1004.1585693359376,1004.1585693359376,65372791,BRPT.JK,0.015000023635232562,918.6559417724609,,,,0,0.0,1.0,False,False,,,,None
9957,2022-02-17,997.3101806640624,1004.1585693359376,1019.07177734375,994.2163696289062,1009.129638671875,25180836,BRPT.JK,-0.004926095860666502,928.1009979248047,,,,0,-0.0,1.0,False,False,,,,None
9958,2022-02-18,972.6243896484376,979.3031616210938,999.1874389648438,979.3031616210938,999.1874389648438,45690556,BRPT.JK,-0.024752472840301576,935.3090667724609,,,,0,-0.0,1.0,False,False,,,,None
9959,2022-02-21,962.7499389648438,969.3609619140624,984.2742309570312,954.44775390625,974.33203125,34789509,BRPT.JK,-0.010152320646625412,940.2801483154296,,,,0,-0.0,1.0,False,False,,,,None
9960,2022-02-22,952.8756713867188,959.4188232421876,969.3609619140624,944.5055541992188,969.3609619140624,38693991,BRPT.JK,-0.010256384424893072,945.74833984375,,,,0,-0.0,1.0,False,False,,,,None
9961,2022-02-23,952.8756713867188,959.4188232421876,974.33203125,934.5634155273438,954.44775390625,51566138,BRPT.JK,0.0,950.222314453125,,,,0,0.0,1.0,False,False,,,,None
9962,2022-02-24,918.3153076171876,924.6212158203124,954.44775390625,914.6790771484376,954.44775390625,56557507,BRPT.JK,-0.0362694649916111,952.2107452392578,,,,0,-0.0,1.0,False,False,,,,None
9963,2022-02-25,878.81787109375,884.8526000976562,964.389892578125,884.8526000976562,924.6212158203124,109735568,BRPT.JK,-0.043010710810235886,951.7136383056641,951.7136383056641,1057.4482679170173,845.9790086943108,0,-0.0,1.0,False,False,,,,None
9964,2022-03-01,893.6294555664062,899.7658081054688,909.7080078125,884.8526000976562,889.8236694335938,45599932,BRPT.JK,0.0168538895700443,953.2049621582031,953.2049621582031,1054.8453657696928,851.5645585467134,0,0.0,1.0,False,False,,,,None
9965,2022-03-02,893.6294555664062,899.7658081054688,929.5923461914062,894.7947387695312,899.7658081054688,55185874,BRPT.JK,0.0,953.9506225585938,953.9506225585938,1053.6805134670583,854.2207316501293,0,0.0,1.0,False,False,,,,None
