,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
4950,2022-01-28,3120.738525390625,3667.5,3900.0,3605.0,3790.0,1201000,BYAN.JK,-0.03232189973614774,3130.375,,,,0,,,False,False,,,,None
4951,2022-01-31,3131.375,3680.0,3700.0,3532.5,3545.0,497000,BYAN.JK,0.0034083162917519783,3183.375,,,,0,0.0,1.0,False,False,,,,None
4952,2022-02-02,3088.829345703125,3630.0,3680.0,3522.5,3680.0,246000,BYAN.JK,-0.013586956521739135,3232.375,,,,0,-0.0,1.0,False,False,,,,None
4953,2022-02-03,3020.755859375,3550.0,3630.0,3535.0,3630.0,185000,BYAN.JK,-0.02203856749311295,3277.75,,,,0,-0.0,1.0,False,False,,,,None
4954,2022-02-04,3176.048095703125,3732.5,3750.0,3550.0,3550.0,516000,BYAN.JK,0.051408450704225395,3332.875,,,,0,0.0,1.0,False,False,,,,None
4955,2022-02-07,3241.994384765625,3810.0,3970.0,3700.0,3750.0,439000,BYAN.JK,0.02076356329537843,3392.125,,,,0,0.0,1.0,False,False,,,,None
4956,2022-02-08,3146.26611328125,3697.5,3812.5,3650.0,3812.5,352000,BYAN.JK,-0.029527559055118058,3445.75,,,,0,-0.0,1.0,False,False,,,,None
4957,2022-02-09,3190.939208984375,3750.0,3785.0,3677.5,3697.5,473000,BYAN.JK,0.014198782961460488,3496.5,,,,0,0.0,1.0,False,False,,,,None
4958,2022-02-10,3139.88427734375,3690.0,3750.0,3675.0,3750.0,210000,BYAN.JK,-0.016000000000000014,3537.75,,,,0,-0.0,1.0,False,False,,,,None
4959,2022-02-11,3063.301513671875,3600.0,3672.5,3600.0,3650.0,307000,BYAN.JK,-0.024390243902439046,3570.25,,,,0,-0.0,1.0,False,False,,,,None
